date,open,high,low,close,volume
2024-01-25,2546.74,2564.59,2477.50,2500.00,6748007
2024-01-26,2500.00,2527.63,2490.92,2509.12,2253823
2024-01-29,2509.12,2520.26,2459.49,2470.02,1113792
2024-01-30,2470.02,2505.37,2464.12,2502.84,7239849
2024-01-31,2502.84,2547.87,2495.36,2534.34,3238238
2024-02-01,2534.34,2593.53,2520.27,2576.62,4632058
2024-02-02,2576.62,2602.23,2549.48,2552.62,1779142
2024-02-05,2552.62,2554.52,2499.57,2505.85,1078222
2024-02-06,2505.85,2517.59,2492.82,2510.52,7360095
2024-02-07,2510.52,2566.31,2501.08,2553.66,4727775
2024-02-08,2553.66,2591.69,2532.18,2591.43,5854771
2024-02-09,2591.43,2615.43,2567.13,2580.93,1795986
2024-02-12,2580.93,2613.75,2580.27,2600.24,5538968
2024-02-13,2600.24,2658.75,2580.80,2643.29,7815215
2024-02-14,2643.29,2708.89,2628.38,2685.52,7540473
2024-02-15,2685.52,2731.87,2664.75,2723.73,4646456
2024-02-16,2723.73,2750.55,2674.21,2686.95,6342370
2024-02-19,2686.95,2692.57,2666.28,2689.92,7784457
2024-02-20,2689.92,2700.20,2637.07,2661.79,3201698
2024-02-21,2661.79,2727.99,2636.90,2711.90,2069587
2024-02-22,2711.90,2717.88,2678.92,2703.19,5954911
2024-02-23,2703.19,2726.58,2663.81,2668.59,4731323
2024-02-26,2668.59,2711.82,2644.58,2711.33,5947209
2024-02-27,2711.33,2733.25,2691.61,2693.87,3962208
2024-02-28,2693.87,2701.15,2643.23,2664.39,4111913
2024-02-29,2664.39,2698.05,2643.23,2694.61,6436297
2024-03-01,2694.61,2710.95,2664.72,2667.50,4503760
2024-03-04,2667.50,2685.84,2629.12,2632.43,3483621
2024-03-05,2632.43,2642.53,2626.43,2642.00,6024537
2024-03-06,2642.00,2697.76,2638.75,2676.91,5999557
2024-03-07,2676.91,2689.59,2623.24,2641.37,1186972
2024-03-08,2641.37,2687.07,2632.53,2665.94,1859022
2024-03-11,2665.94,2675.86,2647.90,2651.45,7776954
2024-03-12,2651.45,2671.47,2599.73,2600.13,6312643
2024-03-13,2600.13,2618.59,2539.96,2561.31,7474663
2024-03-14,2561.31,2586.10,2559.87,2561.82,4021591
2024-03-15,2561.82,2563.05,2506.46,2518.78,1988533
2024-03-18,2518.78,2528.19,2479.53,2492.20,5521806
2024-03-19,2492.20,2496.40,2481.54,2490.16,4724095
2024-03-20,2490.16,2504.09,2452.23,2471.45,4293658
2024-03-21,2471.45,2479.46,2447.40,2454.16,2461110
2024-03-22,2454.16,2496.53,2435.59,2481.74,6193851
2024-03-25,2481.74,2502.45,2464.26,2489.19,3655710
2024-03-26,2489.19,2546.80,2487.62,2525.77,3276372
2024-03-27,2525.77,2537.44,2466.88,2476.45,5351543
2024-03-28,2476.45,2478.86,2440.41,2453.85,4088434
2024-03-29,2453.85,2473.02,2409.72,2422.29,6781939
2024-04-01,2422.29,2440.13,2399.55,2419.41,7852740
2024-04-02,2419.41,2443.32,2407.28,2413.32,5629243
2024-04-03,2413.32,2437.40,2350.79,2370.66,7909171
2024-04-04,2370.66,2380.97,2321.98,2339.46,1765191
2024-04-05,2339.46,2342.07,2304.96,2311.25,6212478
2024-04-08,2311.25,2334.31,2291.44,2306.40,5084667
2024-04-09,2306.40,2327.71,2281.12,2290.65,1680176
2024-04-10,2290.65,2309.70,2283.15,2292.29,6609697
2024-04-11,2292.29,2301.83,2274.01,2294.79,7676958
2024-04-12,2294.79,2303.47,2272.52,2287.20,3045416
2024-04-15,2287.20,2331.32,2278.74,2318.01,6946639
2024-04-16,2318.01,2346.60,2311.61,2343.76,4382153
2024-04-17,2343.76,2348.09,2332.14,2334.96,2630284
2024-04-18,2334.96,2374.73,2322.63,2358.07,1403999
2024-04-19,2358.07,2399.57,2344.28,2378.73,2068909
2024-04-22,2378.73,2379.98,2326.63,2348.89,2855292
2024-04-23,2348.89,2376.83,2347.76,2374.93,3903065
2024-04-24,2374.93,2396.71,2345.74,2355.49,4183048
2024-04-25,2355.49,2403.24,2347.19,2402.60,1325735
2024-04-26,2402.60,2420.32,2370.70,2390.88,2182961
2024-04-29,2390.88,2394.41,2346.71,2355.86,6989283
2024-04-30,2355.86,2373.47,2355.37,2370.68,2300753
2024-05-01,2370.68,2412.59,2354.40,2391.14,6772547
2024-05-02,2391.14,2411.95,2338.15,2350.37,5209578
2024-05-03,2350.37,2395.34,2327.87,2374.21,3360218
2024-05-06,2374.21,2382.12,2323.41,2331.78,4847330
2024-05-07,2331.78,2379.03,2313.67,2373.62,7550896
2024-05-08,2373.62,2384.53,2352.50,2368.99,2744780
2024-05-09,2368.99,2371.39,2356.98,2366.30,1430587
2024-05-10,2366.30,2402.64,2357.40,2396.79,2930151
2024-05-13,2396.79,2397.08,2369.68,2385.68,7808034
2024-05-14,2385.68,2400.57,2353.02,2358.73,1364764
2024-05-15,2358.73,2360.18,2351.07,2358.40,6542981
2024-05-16,2358.40,2388.06,2342.29,2366.00,7301728
2024-05-17,2366.00,2389.00,2354.89,2357.06,5067458
2024-05-20,2357.06,2378.09,2338.66,2351.21,3105698
2024-05-21,2351.21,2357.87,2330.15,2350.45,2472049
2024-05-22,2350.45,2413.61,2334.44,2393.47,5956411
2024-05-23,2393.47,2434.00,2385.00,2409.93,5154392
2024-05-24,2409.93,2426.70,2374.61,2386.54,5099712
2024-05-27,2386.54,2415.81,2382.08,2395.34,5185606
2024-05-28,2395.34,2413.46,2342.93,2353.34,2637020
2024-05-29,2353.34,2355.61,2293.24,2313.48,6163453
2024-05-30,2313.48,2330.62,2296.23,2298.02,1966548
2024-05-31,2298.02,2310.88,2262.74,2277.52,2392851
2024-06-03,2277.52,2312.00,2275.32,2311.68,6640972
2024-06-04,2311.68,2379.89,2303.62,2357.75,6505067
2024-06-05,2357.75,2376.34,2319.38,2335.45,5039001
2024-06-06,2335.45,2374.82,2327.00,2369.72,5286817
2024-06-07,2369.72,2381.18,2335.23,2348.58,6130981
2024-06-10,2348.58,2390.83,2333.20,2383.81,7072299
2024-06-11,2383.81,2421.06,2362.82,2398.72,2552439
2024-06-12,2398.72,2406.67,2355.85,2356.66,5730160
2024-06-13,2356.66,2361.21,2323.92,2327.20,4740929
2024-06-14,2327.20,2384.00,2326.61,2368.57,3414664
2024-06-17,2368.57,2392.19,2317.44,2335.20,3522612
2024-06-18,2335.20,2348.95,2333.98,2339.21,5974186
2024-06-19,2339.21,2384.41,2335.78,2378.29,1892753
2024-06-20,2378.29,2387.05,2339.24,2344.86,5207326
2024-06-21,2344.86,2365.93,2325.30,2334.60,7088985
2024-06-24,2334.60,2364.53,2332.31,2353.62,5583061
2024-06-25,2353.62,2373.38,2327.57,2330.02,6869165
2024-06-26,2330.02,2343.33,2329.89,2341.32,1297228
2024-06-27,2341.32,2354.70,2308.86,2318.53,3143633
2024-06-28,2318.53,2332.15,2309.17,2324.39,6517616
2024-07-01,2324.39,2361.65,2308.15,2341.09,5533531
2024-07-02,2341.09,2357.33,2304.93,2324.66,6773046
2024-07-03,2324.66,2343.16,2304.48,2313.43,2726888
2024-07-04,2313.43,2317.37,2276.03,2291.35,5771476
2024-07-05,2291.35,2310.91,2281.66,2289.86,2818137
2024-07-08,2289.86,2325.91,2273.03,2314.24,1853134
2024-07-09,2314.24,2360.66,2309.20,2359.37,7539630
2024-07-10,2359.37,2371.72,2342.90,2347.48,4069132
2024-07-11,2347.48,2392.18,2335.71,2371.39,5632772
2024-07-12,2371.39,2382.60,2336.94,2356.01,7395911
2024-07-15,2356.01,2390.78,2346.53,2375.09,4624848
2024-07-16,2375.09,2395.86,2337.33,2352.17,4665484
2024-07-17,2352.17,2367.66,2318.42,2335.45,1424584
2024-07-18,2335.45,2359.68,2329.12,2348.35,4650389
2024-07-19,2348.35,2374.27,2336.61,2355.07,2522745
2024-07-22,2355.07,2374.25,2340.90,2353.08,3044009
2024-07-23,2353.08,2377.97,2349.27,2358.28,2602701
2024-07-24,2358.28,2389.07,2349.50,2381.88,6314270
2024-07-25,2381.88,2413.52,2379.21,2395.93,1365761
2024-07-26,2395.93,2429.55,2373.39,2411.83,1685495
2024-07-29,2411.83,2453.55,2394.52,2430.51,3747025
2024-07-30,2430.51,2447.77,2383.28,2395.55,1033717
2024-07-31,2395.55,2449.22,2371.66,2434.63,1341758
2024-08-01,2434.63,2449.02,2432.37,2443.33,7057893
2024-08-02,2443.33,2445.94,2412.24,2423.98,7080201
2024-08-05,2423.98,2435.95,2367.19,2384.17,1222637
2024-08-06,2384.17,2436.14,2376.86,2415.59,7784265
2024-08-07,2415.59,2431.71,2400.97,2407.28,4196557
2024-08-08,2407.28,2466.17,2395.29,2455.36,1255989
2024-08-09,2455.36,2484.62,2450.92,2483.33,3497175
2024-08-12,2483.33,2491.47,2437.51,2437.98,2164789
2024-08-13,2437.98,2451.57,2415.08,2442.05,7853362
2024-08-14,2442.05,2490.05,2425.78,2474.07,4249038
2024-08-15,2474.07,2509.15,2470.96,2488.90,3442224
2024-08-16,2488.90,2521.87,2471.98,2499.83,4860358
2024-08-19,2499.83,2526.30,2491.91,2514.30,3403140
2024-08-20,2514.30,2531.51,2491.15,2498.64,7952133
2024-08-21,2498.64,2498.65,2472.47,2487.22,3927978
2024-08-22,2487.22,2496.35,2433.61,2444.08,3856230
2024-08-23,2444.08,2448.90,2408.98,2415.06,5893731
2024-08-26,2415.06,2417.32,2397.16,2402.07,4434589
2024-08-27,2402.07,2462.68,2398.41,2443.54,3328240
2024-08-28,2443.54,2447.15,2436.35,2438.99,2009547
2024-08-29,2438.99,2468.64,2431.97,2459.67,1556462
2024-08-30,2459.67,2481.77,2435.98,2439.60,4107614
2024-09-02,2439.60,2494.31,2416.17,2477.05,4044305
2024-09-03,2477.05,2488.03,2436.44,2442.13,3150065
2024-09-04,2442.13,2456.74,2374.45,2393.73,4616664
2024-09-05,2393.73,2395.36,2354.66,2362.26,2527871
2024-09-06,2362.26,2380.91,2304.33,2319.91,5602765
2024-09-09,2319.91,2362.27,2302.17,2350.43,6231775
2024-09-10,2350.43,2360.42,2330.38,2353.29,5619853
2024-09-11,2353.29,2367.04,2310.51,2328.24,6007067
2024-09-12,2328.24,2366.09,2317.37,2347.51,4910585
2024-09-13,2347.51,2351.59,2312.30,2332.93,1561671
2024-09-16,2332.93,2386.97,2320.03,2368.73,3037431
2024-09-17,2368.73,2373.74,2360.15,2362.60,7198871
2024-09-18,2362.60,2392.92,2361.86,2372.11,3046837
2024-09-19,2372.11,2428.05,2363.11,2408.69,1570342
2024-09-20,2408.69,2428.67,2365.20,2374.76,3574934
2024-09-23,2374.76,2383.58,2348.54,2368.60,5743587
2024-09-24,2368.60,2390.73,2340.66,2347.18,4624916
2024-09-25,2347.18,2353.96,2307.63,2315.35,1279536
2024-09-26,2315.35,2338.03,2298.10,2301.96,7298117
2024-09-27,2301.96,2320.32,2272.99,2287.14,6879968
2024-09-30,2287.14,2321.19,2285.63,2303.60,5047723
2024-10-01,2303.60,2342.10,2298.01,2339.26,1149904
2024-10-02,2339.26,2357.25,2316.55,2353.21,6698809
2024-10-03,2353.21,2385.59,2344.83,2367.67,6807472
2024-10-04,2367.67,2388.39,2336.45,2351.36,3552970
2024-10-07,2351.36,2355.31,2345.93,2352.16,6587588
2024-10-08,2352.16,2357.96,2342.91,2351.82,4585951
2024-10-09,2351.82,2409.51,2335.71,2396.08,1621282
2024-10-10,2396.08,2438.85,2381.17,2418.52,5035903
2024-10-11,2418.52,2428.26,2375.41,2392.63,7271141
2024-10-14,2392.63,2415.81,2342.75,2365.66,4657491
2024-10-15,2365.66,2397.07,2348.57,2394.86,1313544
2024-10-16,2394.86,2395.53,2354.48,2377.93,7145545
2024-10-17,2377.93,2382.31,2331.63,2348.05,6383181
2024-10-18,2348.05,2389.13,2329.01,2375.74,2033261
2024-10-21,2375.74,2436.36,2371.95,2412.49,6759887
2024-10-22,2412.49,2422.62,2370.44,2380.72,1491323
2024-10-23,2380.72,2380.75,2366.27,2368.28,6010544
2024-10-24,2368.28,2410.46,2359.25,2395.80,7330510
2024-10-25,2395.80,2414.57,2345.48,2353.03,5620207
2024-10-28,2353.03,2356.24,2302.25,2308.20,3430179
2024-10-29,2308.20,2353.15,2304.01,2338.36,5771398
2024-10-30,2338.36,2347.74,2286.69,2302.79,2536766
2024-10-31,2302.79,2331.79,2289.29,2328.07,5247804
2024-11-01,2328.07,2343.02,2320.77,2333.88,2410298
2024-11-04,2333.88,2334.36,2299.53,2315.49,1153170
2024-11-05,2315.49,2334.64,2277.17,2294.47,2417522
2024-11-06,2294.47,2306.62,2233.25,2250.09,5163414
2024-11-07,2250.09,2274.69,2232.27,2265.07,7514235
2024-11-08,2265.07,2267.84,2220.28,2236.55,4215160
2024-11-11,2236.55,2248.70,2226.05,2237.63,6096342
2024-11-12,2237.63,2259.62,2220.63,2222.53,6245976
2024-11-13,2222.53,2226.53,2163.37,2179.43,7544035
2024-11-14,2179.43,2200.51,2139.27,2154.90,1064910
2024-11-15,2154.90,2171.17,2152.75,2157.25,1669985
2024-11-18,2157.25,2171.73,2095.38,2114.30,5014862
2024-11-19,2114.30,2141.24,2097.64,2124.23,5472516
2024-11-20,2124.23,2171.47,2106.89,2154.95,3567017
2024-11-21,2154.95,2156.52,2113.29,2134.24,6272970
2024-11-22,2134.24,2135.91,2117.96,2121.84,3627252
2024-11-25,2121.84,2178.14,2112.59,2163.71,6570788
2024-11-26,2163.71,2165.63,2130.84,2134.03,4543827
2024-11-27,2134.03,2180.40,2130.34,2174.18,3993170
2024-11-28,2174.18,2233.51,2164.38,2217.06,2593988
2024-11-29,2217.06,2267.70,2207.67,2246.09,7818597
2024-12-02,2246.09,2282.51,2231.79,2274.26,3538184
2024-12-03,2274.26,2284.26,2255.64,2265.50,2867470
2024-12-04,2265.50,2303.85,2257.07,2302.30,3180240
2024-12-05,2302.30,2343.17,2293.87,2341.66,2017282
2024-12-06,2341.66,2352.74,2337.70,2342.09,2434519
2024-12-09,2342.09,2382.35,2328.56,2360.80,4891151
2024-12-10,2360.80,2399.68,2346.12,2379.64,6475044
2024-12-11,2379.64,2382.34,2335.83,2357.56,4649213
2024-12-12,2357.56,2415.08,2350.56,2404.19,7002883
2024-12-13,2404.19,2424.13,2384.45,2423.91,4916533
2024-12-16,2423.91,2428.46,2379.26,2399.73,2469322
2024-12-17,2399.73,2422.74,2364.56,2370.52,1903364
2024-12-18,2370.52,2407.32,2367.07,2406.65,5088981
2024-12-19,2406.65,2473.19,2388.90,2452.22,4586304
2024-12-20,2452.22,2491.27,2445.08,2476.37,1825922
2024-12-23,2476.37,2540.49,2452.15,2522.41,5856099
2024-12-24,2522.41,2571.78,2502.86,2548.38,3702838
2024-12-25,2548.38,2553.03,2517.22,2535.08,7743616
2024-12-26,2535.08,2574.38,2530.56,2558.26,1183194
2024-12-27,2558.26,2566.31,2533.43,2548.45,4378281
2024-12-30,2548.45,2553.01,2533.69,2550.49,4778882
2024-12-31,2550.49,2554.16,2491.99,2508.35,3119668
2025-01-01,2508.35,2526.86,2495.08,2516.70,4694717
2025-01-02,2516.70,2549.50,2507.58,2537.61,7033577
2025-01-03,2537.61,2570.11,2533.27,2551.24,6289122
2025-01-06,2551.24,2588.11,2532.10,2573.63,4053644
2025-01-07,2573.63,2583.47,2564.05,2567.73,3995372
2025-01-08,2567.73,2581.20,2513.44,2522.78,3301539
2025-01-09,2522.78,2546.18,2503.27,2512.04,5343730
2025-01-10,2512.04,2552.07,2491.72,2529.65,5858618
2025-01-13,2529.65,2570.41,2519.15,2556.30,3795404
2025-01-14,2556.30,2556.94,2490.53,2514.41,6759769
2025-01-15,2514.41,2537.41,2449.79,2464.95,4464395
2025-01-16,2464.95,2517.53,2453.66,2502.09,3176664
2025-01-17,2502.09,2524.46,2461.56,2476.79,2007729
2025-01-20,2476.79,2494.30,2457.03,2473.00,1200457
2025-01-21,2473.00,2527.81,2460.34,2508.48,2836516
2025-01-22,2508.48,2542.25,2498.38,2534.53,5693831
2025-01-23,2534.53,2556.13,2494.32,2508.69,1781812
2025-01-24,2508.69,2527.01,2490.10,2524.13,6266463
2025-01-27,2524.13,2534.82,2478.10,2502.44,3175699
2025-01-28,2502.44,2526.64,2447.92,2461.45,3907912
2025-01-29,2461.45,2481.33,2431.60,2444.72,1868357
2025-01-30,2444.72,2467.35,2426.67,2429.58,1782510
2025-01-31,2429.58,2460.31,2416.54,2438.28,4739928
2025-02-03,2438.28,2448.46,2407.92,2411.19,5976932
2025-02-04,2411.19,2431.85,2380.32,2382.23,5330905
2025-02-05,2382.23,2385.17,2364.11,2367.28,2808719
2025-02-06,2367.28,2386.47,2351.90,2357.27,4383989
2025-02-07,2357.27,2368.36,2345.83,2352.11,6138735
2025-02-10,2352.11,2364.56,2334.40,2362.09,7205300
2025-02-11,2362.09,2379.98,2338.38,2350.94,7449639
2025-02-12,2350.94,2396.89,2341.22,2390.00,4614040
2025-02-13,2390.00,2441.45,2380.40,2417.31,3724009
2025-02-14,2417.31,2423.54,2372.15,2373.85,1903282
2025-02-17,2373.85,2422.79,2357.56,2415.66,6303776
2025-02-18,2415.66,2438.98,2406.90,2430.95,7104445
2025-02-19,2430.95,2490.59,2419.27,2475.01,6209356
2025-02-20,2475.01,2495.09,2424.23,2432.37,4183818
2025-02-21,2432.37,2448.05,2365.13,2383.78,4557335
2025-02-24,2383.78,2385.86,2367.85,2379.35,7926227
2025-02-25,2379.35,2390.99,2316.18,2335.54,7189512
2025-02-26,2335.54,2394.61,2335.15,2372.28,5604255
2025-02-27,2372.28,2410.75,2351.57,2396.08,1581488
2025-02-28,2396.08,2427.07,2378.33,2408.19,2614208
2025-03-03,2408.19,2423.43,2379.50,2382.39,6866925
2025-03-04,2382.39,2388.97,2367.90,2381.95,2058674
2025-03-05,2381.95,2398.91,2371.24,2397.61,4995623
2025-03-06,2397.61,2447.07,2375.12,2431.57,3772956
2025-03-07,2431.57,2465.32,2430.24,2455.23,2050778
2025-03-10,2455.23,2486.53,2447.93,2478.28,5955092
2025-03-11,2478.28,2490.26,2439.27,2463.27,6510352
2025-03-12,2463.27,2478.71,2447.47,2460.68,2667995
2025-03-13,2460.68,2485.09,2401.94,2418.20,4252254
2025-03-14,2418.20,2454.64,2414.49,2453.04,2641774
2025-03-17,2453.04,2457.81,2433.61,2434.20,1474438
2025-03-18,2434.20,2442.13,2398.03,2413.07,4071827
2025-03-19,2413.07,2479.36,2402.22,2459.88,5039620
2025-03-20,2459.88,2515.72,2453.84,2500.62,2365941
2025-03-21,2500.62,2501.20,2475.79,2476.07,2900404
2025-03-24,2476.07,2485.26,2407.79,2429.08,5157175
2025-03-25,2429.08,2449.47,2387.50,2388.53,5952435
2025-03-26,2388.53,2402.04,2328.85,2342.17,5678552
2025-03-27,2342.17,2383.46,2320.88,2362.38,7096034
2025-03-28,2362.38,2385.64,2324.57,2326.52,7361983
2025-03-31,2326.52,2360.26,2316.17,2337.99,4024113
2025-04-01,2337.99,2377.58,2315.94,2372.67,3685855
2025-04-02,2372.67,2397.01,2350.54,2382.79,2858564
2025-04-03,2382.79,2431.38,2382.67,2428.77,5984144
2025-04-04,2428.77,2434.71,2397.64,2399.37,1510076
2025-04-07,2399.37,2420.94,2371.66,2390.87,6174470
2025-04-08,2390.87,2451.07,2377.75,2433.01,7142248
2025-04-09,2433.01,2480.31,2411.00,2461.36,5167615
2025-04-10,2461.36,2462.68,2420.14,2431.82,5627656
2025-04-11,2431.82,2439.22,2422.07,2438.47,4114386
2025-04-14,2438.47,2458.25,2434.08,2436.09,7414565
2025-04-15,2436.09,2457.74,2417.52,2451.19,7150751
2025-04-16,2451.19,2471.02,2428.61,2435.07,1851595
2025-04-17,2435.07,2450.86,2414.47,2428.63,6230400
2025-04-18,2428.63,2449.44,2404.58,2410.10,2829942
2025-04-21,2410.10,2425.73,2406.89,2421.81,4296398
2025-04-22,2421.81,2460.24,2416.70,2441.66,7986252
2025-04-23,2441.66,2449.77,2440.12,2443.24,3425050
2025-04-24,2443.24,2457.77,2379.20,2397.42,3531757
2025-04-25,2397.42,2442.68,2374.69,2436.94,2659216
2025-04-28,2436.94,2444.20,2409.38,2410.36,7893415
2025-04-29,2410.36,2435.89,2405.27,2412.50,1440742
2025-04-30,2412.50,2427.20,2383.35,2385.70,3420250
2025-05-01,2385.70,2407.85,2377.68,2403.10,1463012
2025-05-02,2403.10,2458.43,2397.55,2439.22,1625400
