date,open,high,low,close,volume
2023-10-10,1231.31,1238.70,1219.19,1224.91,2901167
2023-10-11,1224.91,1231.60,1221.76,1224.89,4873695
2023-10-12,1224.89,1249.22,1222.55,1239.65,4306611
2023-10-13,1239.65,1248.06,1234.94,1244.22,3752371
2023-10-16,1244.22,1262.49,1237.23,1260.46,6402057
2023-10-17,1260.46,1270.55,1234.27,1237.86,7755279
2023-10-18,1237.86,1250.22,1224.23,1225.80,2676383
2023-10-19,1225.80,1238.02,1201.44,1202.75,7565504
2023-10-20,1202.75,1207.25,1179.44,1187.71,6688996
2023-10-23,1187.71,1189.65,1156.56,1167.33,6956422
2023-10-24,1167.33,1182.73,1155.79,1175.88,7121832
2023-10-25,1175.88,1205.27,1167.88,1193.81,5919290
2023-10-26,1193.81,1203.15,1178.41,1189.14,7043847
2023-10-27,1189.14,1200.90,1181.05,1200.43,6746718
2023-10-30,1200.43,1210.31,1176.35,1182.28,6038363
2023-10-31,1182.28,1215.56,1179.94,1205.74,1553553
2023-11-01,1205.74,1214.06,1202.33,1209.63,7678368
2023-11-02,1209.63,1210.21,1185.92,1190.21,7204178
2023-11-03,1190.21,1192.14,1183.80,1191.89,3382901
2023-11-06,1191.89,1201.79,1183.77,1201.10,4474248
2023-11-07,1201.10,1226.65,1194.55,1220.57,3716105
2023-11-08,1220.57,1237.47,1218.49,1228.83,4398461
2023-11-09,1228.83,1231.75,1203.15,1207.68,6400180
2023-11-10,1207.68,1224.57,1203.15,1214.03,1779553
2023-11-13,1214.03,1217.63,1198.99,1201.34,7466939
2023-11-14,1201.34,1208.59,1180.99,1189.05,2518001
2023-11-15,1189.05,1206.64,1182.09,1204.28,4008166
2023-11-16,1204.28,1205.85,1189.45,1198.35,2226118
2023-11-17,1198.35,1217.87,1189.99,1210.95,1237379
2023-11-20,1210.95,1214.78,1199.03,1207.06,6569242
2023-11-21,1207.06,1211.97,1198.49,1198.62,2145475
2023-11-22,1198.62,1222.27,1197.43,1219.57,3532617
2023-11-23,1219.57,1225.02,1216.49,1224.03,2467736
2023-11-24,1224.03,1248.18,1217.35,1238.81,4432448
2023-11-27,1238.81,1259.83,1234.04,1257.57,3218308
2023-11-28,1257.57,1267.79,1243.07,1245.54,3814562
2023-11-29,1245.54,1253.68,1232.60,1244.23,1159331
2023-11-30,1244.23,1254.08,1236.40,1236.42,2849299
2023-12-01,1236.42,1245.88,1236.30,1238.84,3043061
2023-12-04,1238.84,1261.91,1229.00,1252.75,3327013
2023-12-05,1252.75,1262.45,1242.45,1247.60,6142484
2023-12-06,1247.60,1255.99,1238.39,1255.07,2942837
2023-12-07,1255.07,1264.29,1253.37,1260.95,7075553
2023-12-08,1260.95,1273.87,1249.26,1269.51,3705415
2023-12-11,1269.51,1293.27,1266.09,1285.17,6340752
2023-12-12,1285.17,1315.26,1280.32,1307.34,7247322
2023-12-13,1307.34,1312.56,1291.47,1296.72,5568361
2023-12-14,1296.72,1301.90,1272.84,1284.83,6332274
2023-12-15,1284.83,1303.14,1280.17,1301.34,4683911
2023-12-18,1301.34,1321.93,1288.42,1313.99,2094563
2023-12-19,1313.99,1317.11,1301.01,1307.96,3444083
2023-12-20,1307.96,1316.00,1283.71,1287.19,3435222
2023-12-21,1287.19,1297.50,1286.64,1292.73,6143571
2023-12-22,1292.73,1316.68,1282.73,1314.85,1041706
2023-12-25,1314.85,1339.27,1308.41,1333.27,7525610
2023-12-26,1333.27,1358.21,1332.53,1345.74,7342655
2023-12-27,1345.74,1347.45,1330.87,1343.56,1789139
2023-12-28,1343.56,1356.49,1324.03,1330.02,3495636
2023-12-29,1330.02,1363.19,1329.43,1352.87,5644369
2024-01-01,1352.87,1364.33,1339.79,1358.13,6414792
2024-01-02,1358.13,1358.18,1340.28,1349.61,7007135
2024-01-03,1349.61,1359.87,1347.06,1353.67,4625873
2024-01-04,1353.67,1366.59,1339.23,1342.08,5865540
2024-01-05,1342.08,1375.35,1338.07,1367.43,7794106
2024-01-08,1367.43,1378.64,1360.22,1375.83,1403695
2024-01-09,1375.83,1388.09,1366.64,1387.33,1578696
2024-01-10,1387.33,1388.73,1359.97,1360.48,1787486
2024-01-11,1360.48,1367.44,1339.16,1349.62,7358776
2024-01-12,1349.62,1359.17,1336.82,1356.37,3148496
2024-01-15,1356.37,1365.22,1338.71,1340.32,4288705
2024-01-16,1340.32,1347.79,1328.25,1337.59,6836308
2024-01-17,1337.59,1346.06,1326.52,1327.71,5238054
2024-01-18,1327.71,1345.54,1325.57,1338.49,1760633
2024-01-19,1338.49,1348.97,1314.50,1320.27,4516685
2024-01-22,1320.27,1332.84,1294.40,1303.08,2339931
2024-01-23,1303.08,1312.57,1289.22,1292.51,7760658
2024-01-24,1292.51,1310.94,1291.08,1303.38,5966884
2024-01-25,1303.38,1303.75,1269.98,1279.25,7787066
2024-01-26,1279.25,1284.12,1272.55,1281.50,3065849
2024-01-29,1281.50,1310.83,1271.98,1307.01,6366217
2024-01-30,1307.01,1318.11,1299.07,1305.77,2699988
2024-01-31,1305.77,1311.07,1296.35,1299.57,6606609
2024-02-01,1299.57,1316.36,1287.33,1309.70,1769197
2024-02-02,1309.70,1319.03,1300.52,1305.66,7532119
2024-02-05,1305.66,1312.75,1292.91,1306.24,7372233
2024-02-06,1306.24,1329.25,1300.76,1320.21,2516799
2024-02-07,1320.21,1330.64,1311.08,1324.48,1863752
2024-02-08,1324.48,1331.47,1301.54,1311.21,7856103
2024-02-09,1311.21,1331.66,1307.85,1328.92,1573172
2024-02-12,1328.92,1347.04,1324.39,1335.04,7621544
2024-02-13,1335.04,1338.47,1300.23,1309.01,4667588
2024-02-14,1309.01,1341.08,1308.32,1334.62,2980670
2024-02-15,1334.62,1336.93,1310.80,1323.73,3797144
2024-02-16,1323.73,1338.35,1315.46,1326.08,1086963
2024-02-19,1326.08,1355.49,1320.81,1344.97,1359558
2024-02-20,1344.97,1353.09,1334.55,1349.67,1401491
2024-02-21,1349.67,1367.98,1340.84,1356.41,6538167
2024-02-22,1356.41,1361.13,1342.95,1346.76,6642061
2024-02-23,1346.76,1352.16,1329.76,1342.49,1710510
2024-02-26,1342.49,1351.28,1329.24,1336.08,7780969
2024-02-27,1336.08,1363.38,1329.28,1353.97,2141699
2024-02-28,1353.97,1376.51,1353.71,1374.56,4287819
2024-02-29,1374.56,1399.53,1362.20,1386.61,7402734
2024-03-01,1386.61,1405.47,1383.73,1399.06,6065372
2024-03-04,1399.06,1406.19,1374.73,1378.73,1739620
2024-03-05,1378.73,1402.87,1371.92,1395.36,6003749
2024-03-06,1395.36,1417.28,1391.40,1406.24,5309502
2024-03-07,1406.24,1416.45,1385.60,1387.75,3600953
2024-03-08,1387.75,1398.88,1381.86,1396.18,6148438
2024-03-11,1396.18,1401.31,1366.46,1377.95,5203834
2024-03-12,1377.95,1412.30,1372.83,1398.37,5593259
2024-03-13,1398.37,1412.30,1389.28,1389.98,4628007
2024-03-14,1389.98,1408.20,1377.25,1394.27,5973941
2024-03-15,1394.27,1401.66,1390.82,1399.25,2970454
2024-03-18,1399.25,1405.33,1375.31,1379.87,6331038
2024-03-19,1379.87,1383.21,1354.47,1365.21,7479679
2024-03-20,1365.21,1381.83,1359.66,1376.21,3869963
2024-03-21,1376.21,1415.10,1372.40,1403.51,5562613
2024-03-22,1403.51,1413.38,1374.25,1383.75,3246007
2024-03-25,1383.75,1401.44,1373.10,1400.55,4897765
2024-03-26,1400.55,1409.75,1368.76,1382.35,1578801
2024-03-27,1382.35,1402.85,1375.25,1390.91,4284913
2024-03-28,1390.91,1392.61,1377.14,1379.93,2899881
2024-03-29,1379.93,1404.47,1369.19,1400.45,5272556
2024-04-01,1400.45,1404.95,1365.48,1377.86,7963465
2024-04-02,1377.86,1385.73,1376.66,1382.74,7466690
2024-04-03,1382.74,1396.03,1365.53,1366.93,2727261
2024-04-04,1366.93,1386.94,1359.69,1374.54,2323433
2024-04-05,1374.54,1397.17,1369.64,1397.09,4010312
2024-04-08,1397.09,1400.66,1362.54,1374.13,7028890
2024-04-09,1374.13,1387.07,1367.44,1368.73,4344771
2024-04-10,1368.73,1400.03,1358.24,1394.00,4230490
2024-04-11,1394.00,1405.78,1358.81,1368.87,4432115
2024-04-12,1368.87,1374.27,1356.09,1368.13,7220990
2024-04-15,1368.13,1395.82,1363.03,1388.54,4307407
2024-04-16,1388.54,1397.03,1381.98,1388.41,5775487
2024-04-17,1388.41,1394.79,1377.34,1382.38,5353529
2024-04-18,1382.38,1398.39,1372.03,1385.16,6787234
2024-04-19,1385.16,1394.41,1354.98,1364.55,4403821
2024-04-22,1364.55,1372.19,1359.06,1363.17,5149589
2024-04-23,1363.17,1397.69,1350.62,1385.48,3671691
2024-04-24,1385.48,1393.29,1354.29,1360.91,7785193
2024-04-25,1360.91,1373.61,1350.32,1355.67,3069127
2024-04-26,1355.67,1369.14,1332.20,1338.74,5855241
2024-04-29,1338.74,1343.30,1326.35,1328.09,1162618
2024-04-30,1328.09,1338.84,1316.17,1332.70,1206486
2024-05-01,1332.70,1339.27,1316.62,1319.48,5881402
2024-05-02,1319.48,1322.23,1295.02,1300.63,6188122
2024-05-03,1300.63,1312.54,1292.75,1307.87,6307823
2024-05-06,1307.87,1313.96,1281.09,1283.38,1405252
2024-05-07,1283.38,1301.88,1279.99,1289.48,6173328
2024-05-08,1289.48,1298.07,1284.60,1287.03,2426497
2024-05-09,1287.03,1290.85,1275.21,1288.34,4311863
2024-05-10,1288.34,1295.39,1267.58,1274.95,4318773
2024-05-13,1274.95,1295.31,1262.33,1295.01,6450573
2024-05-14,1295.01,1298.93,1278.16,1281.39,4204777
2024-05-15,1281.39,1298.32,1280.83,1291.35,3084800
2024-05-16,1291.35,1326.44,1279.36,1314.72,3584871
2024-05-17,1314.72,1319.07,1302.16,1309.73,6855549
2024-05-20,1309.73,1319.59,1285.63,1295.56,5061048
2024-05-21,1295.56,1320.78,1295.26,1315.01,1734489
2024-05-22,1315.01,1320.48,1305.39,1310.88,5216039
2024-05-23,1310.88,1346.34,1306.25,1335.76,6299324
2024-05-24,1335.76,1339.88,1306.82,1312.08,6720523
2024-05-27,1312.08,1324.26,1286.53,1299.31,6864543
2024-05-28,1299.31,1300.75,1274.80,1275.17,1972699
2024-05-29,1275.17,1290.20,1267.22,1279.92,6868018
2024-05-30,1279.92,1291.71,1268.69,1281.67,6847218
2024-05-31,1281.67,1285.23,1277.69,1281.24,3882252
2024-06-03,1281.24,1288.08,1256.09,1257.62,5755016
2024-06-04,1257.62,1268.08,1232.65,1237.65,3621366
2024-06-05,1237.65,1238.68,1204.21,1214.96,6019470
2024-06-06,1214.96,1241.02,1207.74,1235.29,1463662
2024-06-07,1235.29,1239.66,1223.09,1238.48,7772538
2024-06-10,1238.48,1246.20,1227.96,1240.36,4946453
2024-06-11,1240.36,1267.18,1233.98,1258.27,3479192
2024-06-12,1258.27,1270.26,1247.44,1252.37,4265890
2024-06-13,1252.37,1268.67,1249.12,1261.13,3006075
2024-06-14,1261.13,1287.76,1260.70,1281.69,6341748
2024-06-17,1281.69,1306.63,1277.53,1304.59,7404659
2024-06-18,1304.59,1313.62,1292.85,1303.74,6652211
2024-06-19,1303.74,1320.17,1295.11,1310.44,5535851
2024-06-20,1310.44,1317.41,1297.07,1309.23,6260992
2024-06-21,1309.23,1309.48,1274.39,1286.59,3041643
2024-06-24,1286.59,1295.68,1255.01,1264.32,1217880
2024-06-25,1264.32,1282.13,1254.08,1280.36,1277396
2024-06-26,1280.36,1282.38,1265.01,1276.16,3838219
2024-06-27,1276.16,1287.96,1267.69,1281.00,3124816
2024-06-28,1281.00,1284.86,1256.18,1263.60,7627110
2024-07-01,1263.60,1291.67,1259.01,1282.31,1341006
2024-07-02,1282.31,1304.33,1274.75,1292.13,5928901
2024-07-03,1292.13,1317.31,1290.42,1316.11,7237928
2024-07-04,1316.11,1330.98,1304.15,1324.12,5673737
2024-07-05,1324.12,1351.19,1314.89,1348.95,5027899
2024-07-08,1348.95,1368.89,1338.66,1367.34,4464264
2024-07-09,1367.34,1373.15,1357.14,1358.32,4579606
2024-07-10,1358.32,1369.12,1329.02,1337.59,6082656
2024-07-11,1337.59,1339.81,1311.60,1312.65,3020783
2024-07-12,1312.65,1330.68,1311.19,1322.03,3687168
2024-07-15,1322.03,1334.16,1314.82,1319.21,3119283
2024-07-16,1319.21,1355.00,1317.10,1343.94,6913472
2024-07-17,1343.94,1352.24,1343.10,1350.39,3974369
2024-07-18,1350.39,1359.84,1348.66,1348.77,7295313
2024-07-19,1348.77,1371.32,1347.17,1363.64,5025891
2024-07-22,1363.64,1364.68,1334.08,1340.09,7010663
2024-07-23,1340.09,1376.64,1338.59,1366.59,3162634
2024-07-24,1366.59,1372.96,1358.56,1367.70,4832603
2024-07-25,1367.70,1393.59,1364.01,1385.40,7670971
2024-07-26,1385.40,1388.46,1365.55,1378.03,4597904
2024-07-29,1378.03,1385.22,1361.42,1372.08,2385418
2024-07-30,1372.08,1379.55,1348.19,1359.87,1509323
2024-07-31,1359.87,1376.21,1349.39,1370.28,4314131
2024-08-01,1370.28,1378.86,1351.35,1358.42,6429207
2024-08-02,1358.42,1365.99,1349.57,1358.76,2127187
2024-08-05,1358.76,1370.36,1345.27,1355.34,3922609
2024-08-06,1355.34,1375.73,1349.53,1364.35,7961318
2024-08-07,1364.35,1375.09,1335.10,1342.68,7057309
2024-08-08,1342.68,1350.49,1329.63,1339.04,7855219
2024-08-09,1339.04,1364.99,1331.63,1359.32,2489826
2024-08-12,1359.32,1367.23,1335.29,1344.73,3586684
2024-08-13,1344.73,1362.98,1334.24,1359.66,4048529
2024-08-14,1359.66,1371.82,1346.54,1352.18,4831345
2024-08-15,1352.18,1364.31,1342.48,1342.82,3486232
2024-08-16,1342.82,1350.49,1328.18,1332.13,2668950
2024-08-19,1332.13,1342.02,1295.71,1308.01,4743057
2024-08-20,1308.01,1319.89,1276.80,1285.12,4834517
2024-08-21,1285.12,1312.50,1274.80,1300.42,6614879
2024-08-22,1300.42,1311.94,1290.02,1292.43,2769046
2024-08-23,1292.43,1300.09,1275.39,1276.21,4453762
2024-08-26,1276.21,1287.24,1264.57,1274.65,4016182
2024-08-27,1274.65,1291.75,1270.72,1285.90,2364183
2024-08-28,1285.90,1302.19,1277.18,1292.11,7373539
2024-08-29,1292.11,1304.05,1280.19,1291.71,2184870
2024-08-30,1291.71,1324.28,1282.92,1311.71,7966204
2024-09-02,1311.71,1341.45,1303.36,1331.61,6609505
2024-09-03,1331.61,1357.42,1321.75,1349.81,3941408
2024-09-04,1349.81,1354.95,1314.81,1325.96,7667659
2024-09-05,1325.96,1338.91,1323.25,1324.47,1443826
2024-09-06,1324.47,1335.91,1300.28,1310.50,1902129
2024-09-09,1310.50,1341.93,1305.16,1329.25,1765256
2024-09-10,1329.25,1336.64,1303.79,1310.03,4285401
2024-09-11,1310.03,1345.82,1309.17,1334.11,5155402
2024-09-12,1334.11,1360.89,1328.80,1353.29,2298921
2024-09-13,1353.29,1379.64,1345.38,1370.97,1407896
2024-09-16,1370.97,1378.99,1348.30,1350.46,7222401
2024-09-17,1350.46,1352.76,1336.00,1338.81,1390252
2024-09-18,1338.81,1349.85,1330.92,1341.83,6241382
2024-09-19,1341.83,1344.43,1317.98,1325.87,6570460
2024-09-20,1325.87,1341.08,1320.47,1337.92,6108416
2024-09-23,1337.92,1340.25,1312.32,1313.38,3957023
2024-09-24,1313.38,1324.16,1306.29,1309.66,2149478
2024-09-25,1309.66,1337.79,1308.00,1333.34,3534501
2024-09-26,1333.34,1369.02,1331.72,1356.57,5888517
2024-09-27,1356.57,1368.85,1353.69,1368.21,3811864
2024-09-30,1368.21,1382.77,1362.74,1372.23,2986908
2024-10-01,1372.23,1385.19,1363.20,1383.74,6634322
2024-10-02,1383.74,1393.54,1382.97,1386.08,5089195
2024-10-03,1386.08,1393.05,1372.85,1385.36,4075403
2024-10-04,1385.36,1405.63,1374.63,1393.47,5401817
2024-10-07,1393.47,1403.10,1377.87,1378.97,3196632
2024-10-08,1378.97,1383.34,1377.77,1380.69,1139999
2024-10-09,1380.69,1401.48,1372.92,1395.38,7707863
2024-10-10,1395.38,1400.20,1369.34,1373.47,2674652
2024-10-11,1373.47,1403.08,1370.57,1397.50,4640980
2024-10-14,1397.50,1398.60,1394.15,1395.80,1344196
2024-10-15,1395.80,1400.57,1380.91,1385.98,6442038
2024-10-16,1385.98,1389.06,1381.75,1383.32,6119844
2024-10-17,1383.32,1388.50,1369.62,1381.37,2776872
2024-10-18,1381.37,1385.06,1374.98,1379.78,5191440
2024-10-21,1379.78,1400.94,1378.33,1397.14,3879993
2024-10-22,1397.14,1425.39,1393.67,1423.56,3114234
2024-10-23,1423.56,1441.19,1412.85,1430.25,7818474
2024-10-24,1430.25,1443.51,1406.63,1418.98,1381392
2024-10-25,1418.98,1421.59,1391.85,1397.43,4061677
2024-10-28,1397.43,1422.44,1388.11,1408.70,1496396
2024-10-29,1408.70,1437.89,1398.40,1431.83,2046853
2024-10-30,1431.83,1444.77,1427.24,1435.82,4754100
2024-10-31,1435.82,1471.63,1435.22,1457.60,7820545
2024-11-01,1457.60,1464.30,1422.62,1433.73,7252983
2024-11-04,1433.73,1441.44,1419.27,1423.02,1192486
2024-11-05,1423.02,1457.64,1412.80,1450.95,5130098
2024-11-06,1450.95,1455.70,1421.32,1424.04,5388219
2024-11-07,1424.04,1456.56,1413.33,1447.49,3712937
2024-11-08,1447.49,1454.55,1408.81,1421.14,1110391
2024-11-11,1421.14,1433.27,1408.57,1419.40,2365939
2024-11-12,1419.40,1448.11,1406.96,1447.71,2190486
2024-11-13,1447.71,1452.99,1430.70,1430.98,3066092
2024-11-14,1430.98,1440.91,1405.70,1411.68,7674529
2024-11-15,1411.68,1421.80,1379.87,1388.92,3768638
2024-11-18,1388.92,1423.09,1385.96,1412.32,1321366
2024-11-19,1412.32,1423.95,1402.13,1404.94,2811772
2024-11-20,1404.94,1421.15,1404.70,1411.01,1690255
2024-11-21,1411.01,1425.75,1405.62,1424.08,2621423
2024-11-22,1424.08,1426.14,1410.41,1416.54,4574451
2024-11-25,1416.54,1423.40,1388.86,1400.93,4715271
2024-11-26,1400.93,1416.68,1388.32,1411.46,1949320
2024-11-27,1411.46,1433.15,1410.44,1430.81,1033745
2024-11-28,1430.81,1459.45,1416.52,1450.39,3798476
2024-11-29,1450.39,1492.30,1442.00,1478.12,6864321
2024-12-02,1478.12,1479.90,1438.70,1452.25,3686705
2024-12-03,1452.25,1487.45,1445.61,1479.62,5943224
2024-12-04,1479.62,1491.18,1444.74,1457.50,5124721
2024-12-05,1457.50,1461.46,1437.72,1440.52,4335422
2024-12-06,1440.52,1454.60,1434.63,1449.44,1943590
2024-12-09,1449.44,1479.49,1446.96,1466.02,3743475
2024-12-10,1466.02,1471.04,1445.96,1457.01,7617783
2024-12-11,1457.01,1458.73,1429.46,1441.04,7893978
2024-12-12,1441.04,1447.86,1412.88,1421.61,2020414
2024-12-13,1421.61,1433.14,1389.39,1396.81,3130125
2024-12-16,1396.81,1423.99,1396.33,1413.19,6159849
2024-12-17,1413.19,1438.40,1401.31,1435.66,5207688
2024-12-18,1435.66,1446.99,1433.92,1438.23,6161088
2024-12-19,1438.23,1464.88,1434.67,1456.52,6184451
2024-12-20,1456.52,1456.72,1429.89,1440.63,1676654
2024-12-23,1440.63,1468.26,1432.64,1465.03,6261893
2024-12-24,1465.03,1477.38,1457.95,1475.31,6418321
2024-12-25,1475.31,1481.74,1464.31,1468.38,5730060
2024-12-26,1468.38,1482.37,1456.90,1462.26,5926570
2024-12-27,1462.26,1473.41,1437.67,1446.85,3544452
2024-12-30,1446.85,1484.01,1442.90,1475.24,3390623
2024-12-31,1475.24,1492.47,1470.96,1480.93,5620871
2025-01-01,1480.93,1481.72,1446.81,1453.07,4236409
2025-01-02,1453.07,1469.81,1443.50,1464.75,1935002
2025-01-03,1464.75,1465.30,1454.68,1455.43,5108444
2025-01-06,1455.43,1460.72,1441.29,1452.72,2727145
2025-01-07,1452.72,1459.26,1419.28,1428.87,3746309
2025-01-08,1428.87,1444.78,1427.45,1443.67,7766474
2025-01-09,1443.67,1444.83,1424.08,1435.10,5961712
2025-01-10,1435.10,1439.41,1429.56,1437.34,5873342
2025-01-13,1437.34,1448.03,1434.05,1440.72,6034699
2025-01-14,1440.72,1469.37,1437.91,1465.79,7827563
2025-01-15,1465.79,1480.77,1458.25,1477.33,3583232
2025-01-16,1477.33,1478.77,1446.11,1452.65,7648288
2025-01-17,1452.65,1461.43,1424.92,1427.57,3910866
2025-01-20,1427.57,1433.86,1403.44,1410.40,1516595
2025-01-21,1410.40,1439.98,1407.48,1431.94,6742338
2025-01-22,1431.94,1453.99,1430.20,1447.86,6358749
2025-01-23,1447.86,1461.63,1436.22,1437.77,5035467
2025-01-24,1437.77,1439.98,1414.19,1415.36,5094705
2025-01-27,1415.36,1427.04,1388.90,1399.82,6883349
2025-01-28,1399.82,1404.78,1373.35,1385.86,2095853
2025-01-29,1385.86,1405.03,1376.46,1403.82,5911455
2025-01-30,1403.82,1410.35,1391.65,1395.13,5884104
2025-01-31,1395.13,1407.45,1357.46,1370.58,2616653
2025-02-03,1370.58,1382.43,1362.34,1376.38,6496387
2025-02-04,1376.38,1385.32,1357.15,1364.29,4632995
2025-02-05,1364.29,1404.48,1361.09,1391.06,6946922
2025-02-06,1391.06,1395.63,1380.19,1389.67,5550118
2025-02-07,1389.67,1424.11,1379.30,1417.12,5732938
2025-02-10,1417.12,1446.74,1404.46,1433.60,6364251
2025-02-11,1433.60,1445.51,1410.99,1415.89,6784757
2025-02-12,1415.89,1422.38,1406.54,1422.08,2597774
2025-02-13,1422.08,1433.95,1400.29,1405.47,6583021
2025-02-14,1405.47,1419.00,1387.81,1395.36,2191703
2025-02-17,1395.36,1408.71,1387.23,1388.83,6388579
2025-02-18,1388.83,1420.73,1381.31,1412.23,2820200
2025-02-19,1412.23,1425.84,1398.95,1415.18,1668283
2025-02-20,1415.18,1425.06,1401.13,1414.49,2233408
2025-02-21,1414.49,1435.82,1401.29,1429.80,5370372
2025-02-24,1429.80,1458.24,1425.82,1454.59,2949384
2025-02-25,1454.59,1468.11,1436.79,1448.59,7843597
2025-02-26,1448.59,1458.33,1442.95,1451.86,2852333
2025-02-27,1451.86,1455.03,1436.50,1439.76,5964020
2025-02-28,1439.76,1451.40,1403.01,1412.67,5346433
2025-03-03,1412.67,1430.42,1398.76,1425.61,1469731
2025-03-04,1425.61,1431.51,1415.76,1421.55,4144427
2025-03-05,1421.55,1424.93,1399.70,1410.93,6463289
2025-03-06,1410.93,1434.78,1408.24,1432.64,6933319
2025-03-07,1432.64,1444.91,1409.95,1411.16,4085962
2025-03-10,1411.16,1423.65,1381.56,1394.44,6119202
2025-03-11,1394.44,1425.87,1389.86,1421.92,3800394
2025-03-12,1421.92,1446.65,1420.00,1440.76,4987882
2025-03-13,1440.76,1452.82,1437.69,1449.66,3267679
2025-03-14,1449.66,1449.80,1426.42,1432.00,4848340
2025-03-17,1432.00,1439.43,1423.04,1435.17,7044887
2025-03-18,1435.17,1446.88,1422.87,1427.39,6201297
2025-03-19,1427.39,1468.39,1420.87,1454.37,4725071
2025-03-20,1454.37,1492.21,1441.58,1477.72,1932863
2025-03-21,1477.72,1504.31,1474.79,1502.16,6296401
2025-03-24,1502.16,1505.20,1464.34,1475.03,4909841
2025-03-25,1475.03,1492.42,1467.46,1484.25,5470034
2025-03-26,1484.25,1496.13,1450.49,1462.73,5270240
2025-03-27,1462.73,1489.70,1451.99,1485.31,3415045
2025-03-28,1485.31,1491.37,1475.86,1491.02,6375910
2025-03-31,1491.02,1507.60,1481.21,1501.94,2140212
2025-04-01,1501.94,1502.72,1475.66,1485.06,1212865
2025-04-02,1485.06,1497.57,1470.71,1471.66,5317586
2025-04-03,1471.66,1473.24,1440.97,1449.03,7491854
2025-04-04,1449.03,1469.39,1448.05,1458.69,1995578
2025-04-07,1458.69,1476.29,1454.17,1463.44,5352452
2025-04-08,1463.44,1465.79,1444.84,1445.04,3247072
2025-04-09,1445.04,1452.95,1409.59,1418.12,3021514
2025-04-10,1418.12,1424.08,1380.06,1391.14,1421274
2025-04-11,1391.14,1408.74,1382.64,1400.16,1888454
2025-04-14,1400.16,1408.43,1371.76,1377.04,1019485
2025-04-15,1377.04,1378.72,1364.19,1370.18,2610467
2025-04-16,1370.18,1389.62,1368.66,1388.25,5646565
2025-04-17,1388.25,1393.67,1370.13,1374.19,6815765
2025-04-18,1374.19,1375.07,1353.00,1354.60,2785267
2025-04-21,1354.60,1356.60,1328.94,1334.58,7307086
2025-04-22,1334.58,1347.74,1318.23,1327.93,7843550
2025-04-23,1327.93,1338.96,1315.30,1330.23,4223582
2025-04-24,1330.23,1369.32,1322.02,1356.66,6324630
2025-04-25,1356.66,1357.79,1355.16,1357.48,3037825
2025-04-28,1357.48,1376.41,1351.53,1366.81,1656053
2025-04-29,1366.81,1369.37,1361.59,1368.47,6626591
2025-04-30,1368.47,1394.96,1357.31,1388.20,3272291
2025-05-01,1388.20,1406.96,1385.27,1400.61,1728446
2025-05-02,1400.61,1408.18,1384.84,1395.96,5883437
