date,open,high,low,close,volume
2023-10-13,2124.08,2150.52,2119.14,2137.83,7460614
2023-10-16,2137.83,2183.68,2117.61,2179.81,3280383
2023-10-17,2179.81,2239.40,2177.38,2221.56,4162847
2023-10-18,2221.56,2238.72,2194.84,2204.72,6191507
2023-10-19,2204.72,2224.47,2163.68,2177.04,6895808
2023-10-20,2177.04,2196.30,2144.30,2146.21,6937149
2023-10-23,2146.21,2161.68,2143.84,2151.91,2061205
2023-10-24,2151.91,2173.38,2128.35,2135.56,3259247
2023-10-25,2135.56,2160.23,2115.42,2159.11,5724221
2023-10-26,2159.11,2172.54,2107.84,2127.77,5419209
2023-10-27,2127.77,2142.35,2101.46,2113.23,3639094
2023-10-30,2113.23,2136.38,2093.97,2133.36,7525198
2023-10-31,2133.36,2149.32,2092.15,2099.45,5986031
2023-11-01,2099.45,2135.54,2088.13,2132.02,5086052
2023-11-02,2132.02,2154.16,2113.65,2143.04,7942795
2023-11-03,2143.04,2153.30,2095.95,2109.77,1493100
2023-11-06,2109.77,2130.81,2076.38,2086.49,2944915
2023-11-07,2086.49,2104.16,2068.66,2077.22,5573983
2023-11-08,2077.22,2118.67,2076.04,2112.53,7223263
2023-11-09,2112.53,2119.83,2054.45,2070.85,5000102
2023-11-10,2070.85,2119.27,2050.19,2105.81,7125351
2023-11-13,2105.81,2140.50,2094.10,2121.81,2648184
2023-11-14,2121.81,2123.19,2112.95,2114.65,1906932
2023-11-15,2114.65,2143.39,2106.40,2135.13,6507031
2023-11-16,2135.13,2156.36,2105.50,2112.22,1491180
2023-11-17,2112.22,2125.22,2106.56,2110.57,4670290
2023-11-20,2110.57,2124.00,2078.17,2087.98,2326608
2023-11-21,2087.98,2108.77,2072.63,2102.23,1580325
2023-11-22,2102.23,2146.21,2082.65,2130.11,4174611
2023-11-23,2130.11,2155.32,2123.34,2150.10,1146420
2023-11-24,2150.10,2182.60,2138.08,2161.15,4526527
2023-11-27,2161.15,2180.19,2148.10,2157.12,3030202
2023-11-28,2157.12,2175.92,2123.06,2132.38,1339986
2023-11-29,2132.38,2168.42,2127.08,2156.22,7219870
2023-11-30,2156.22,2160.55,2128.51,2136.47,3290525
2023-12-01,2136.47,2144.35,2135.18,2137.88,3815485
2023-12-04,2137.88,2153.23,2111.35,2120.84,2276815
2023-12-05,2120.84,2158.29,2107.64,2146.89,3985981
2023-12-06,2146.89,2157.96,2134.12,2150.36,3599413
2023-12-07,2150.36,2162.30,2108.65,2115.91,6406838
2023-12-08,2115.91,2128.69,2107.03,2120.38,3380416
2023-12-11,2120.38,2153.49,2115.55,2133.03,2125160
2023-12-12,2133.03,2151.55,2126.78,2135.02,2754913
2023-12-13,2135.02,2140.93,2075.44,2093.71,6702736
2023-12-14,2093.71,2094.46,2060.70,2060.98,7521700
2023-12-15,2060.98,2100.46,2059.65,2096.61,5933285
2023-12-18,2096.61,2129.40,2075.84,2113.65,5848710
2023-12-19,2113.65,2171.58,2110.57,2151.98,7677352
2023-12-20,2151.98,2166.19,2122.16,2128.58,1664551
2023-12-21,2128.58,2160.23,2116.05,2144.22,6660606
2023-12-22,2144.22,2173.88,2136.71,2159.07,2160555
2023-12-25,2159.07,2210.07,2139.64,2201.54,5433920
2023-12-26,2201.54,2214.88,2179.55,2199.20,7890648
2023-12-27,2199.20,2236.37,2188.11,2229.44,7703698
2023-12-28,2229.44,2250.10,2196.86,2207.37,5004430
2023-12-29,2207.37,2230.27,2203.74,2223.47,4433374
2024-01-01,2223.47,2227.98,2186.25,2194.47,5448603
2024-01-02,2194.47,2223.78,2176.92,2223.38,5732564
2024-01-03,2223.38,2263.13,2205.27,2258.74,1876902
2024-01-04,2258.74,2276.58,2227.90,2238.27,6562283
2024-01-05,2238.27,2247.98,2205.01,2209.10,7829099
2024-01-08,2209.10,2238.10,2199.18,2223.02,4522700
2024-01-09,2223.02,2253.19,2208.07,2237.73,2079830
2024-01-10,2237.73,2237.78,2205.43,2206.13,7264438
2024-01-11,2206.13,2224.85,2201.25,2223.97,3246737
2024-01-12,2223.97,2247.68,2217.67,2241.17,2983017
2024-01-15,2241.17,2282.29,2223.55,2267.87,6136369
2024-01-16,2267.87,2314.28,2266.70,2299.55,3929755
2024-01-17,2299.55,2307.57,2249.61,2268.04,1063722
2024-01-18,2268.04,2270.29,2238.15,2244.65,4967292
2024-01-19,2244.65,2272.12,2227.93,2255.15,2336939
2024-01-22,2255.15,2266.41,2234.71,2241.87,6582531
2024-01-23,2241.87,2256.22,2225.47,2244.40,7758514
2024-01-24,2244.40,2262.11,2194.36,2211.58,5905853
2024-01-25,2211.58,2227.13,2199.53,2215.70,2257117
2024-01-26,2215.70,2236.56,2159.03,2171.41,2837619
2024-01-29,2171.41,2191.81,2150.38,2184.20,1543125
2024-01-30,2184.20,2207.33,2178.49,2191.18,5362601
2024-01-31,2191.18,2205.03,2156.70,2165.26,1640467
2024-02-01,2165.26,2181.75,2151.96,2157.51,1854980
2024-02-02,2157.51,2178.39,2114.31,2120.60,6432767
2024-02-05,2120.60,2124.97,2094.07,2096.21,5529495
2024-02-06,2096.21,2104.39,2083.57,2088.90,3120106
2024-02-07,2088.90,2137.40,2081.70,2127.13,7892458
2024-02-08,2127.13,2147.71,2094.37,2097.92,3766479
2024-02-09,2097.92,2102.21,2076.25,2088.58,3042949
2024-02-12,2088.58,2103.65,2064.52,2073.21,2819701
2024-02-13,2073.21,2075.23,2037.26,2040.84,3609052
2024-02-14,2040.84,2058.51,1993.11,2007.86,2504896
2024-02-15,2007.86,2009.83,1972.68,1978.67,1783611
2024-02-16,1978.67,1994.00,1925.25,1940.61,6258835
2024-02-19,1940.61,1941.28,1903.56,1920.16,6230494
2024-02-20,1920.16,1932.83,1882.01,1899.09,6023543
2024-02-21,1899.09,1924.24,1897.95,1913.56,2783419
2024-02-22,1913.56,1914.43,1899.59,1910.03,4652821
2024-02-23,1910.03,1914.32,1884.54,1884.72,6986313
2024-02-26,1884.72,1886.09,1873.40,1878.25,5845318
2024-02-27,1878.25,1882.98,1874.69,1878.73,5160147
2024-02-28,1878.73,1894.89,1845.13,1850.18,5754530
2024-02-29,1850.18,1870.18,1840.79,1867.48,5054945
2024-03-01,1867.48,1885.86,1842.35,1857.67,6485972
2024-03-04,1857.67,1893.03,1852.57,1877.20,5169852
2024-03-05,1877.20,1913.47,1875.20,1894.90,2251277
2024-03-06,1894.90,1909.49,1891.49,1906.82,7473426
2024-03-07,1906.82,1925.00,1872.51,1890.15,4881925
2024-03-08,1890.15,1901.79,1889.29,1899.44,6630515
2024-03-11,1899.44,1940.98,1898.01,1923.70,1091757
2024-03-12,1923.70,1964.77,1916.43,1961.58,4116691
2024-03-13,1961.58,1979.67,1939.87,1956.18,2720093
2024-03-14,1956.18,1997.97,1942.71,1978.56,4492168
2024-03-15,1978.56,2001.68,1961.66,1985.81,2012742
2024-03-18,1985.81,2005.55,1982.62,1986.36,1628326
2024-03-19,1986.36,2025.10,1978.05,2022.35,5508829
2024-03-20,2022.35,2029.84,2012.52,2013.37,3017111
2024-03-21,2013.37,2025.75,1973.43,1980.88,1567128
2024-03-22,1980.88,1995.02,1946.27,1949.88,3801860
2024-03-25,1949.88,1960.15,1929.06,1942.84,2401866
2024-03-26,1942.84,1948.77,1915.38,1928.89,5671983
2024-03-27,1928.89,1935.11,1901.14,1909.69,6746077
2024-03-28,1909.69,1929.44,1895.68,1926.50,3097764
2024-03-29,1926.50,1945.94,1909.73,1930.14,2462303
2024-04-01,1930.14,1933.87,1895.22,1908.78,7499425
2024-04-02,1908.78,1937.96,1892.21,1932.52,1488949
2024-04-03,1932.52,1964.16,1930.49,1945.78,1729946
2024-04-04,1945.78,1963.70,1908.55,1916.97,4625499
2024-04-05,1916.97,1921.54,1902.41,1917.98,6469849
2024-04-08,1917.98,1918.67,1897.03,1913.48,7236634
2024-04-09,1913.48,1939.55,1912.60,1930.23,7549336
2024-04-10,1930.23,1946.62,1887.56,1900.64,3841833
2024-04-11,1900.64,1912.68,1899.75,1900.51,5800047
2024-04-12,1900.51,1918.23,1888.44,1917.69,1293016
2024-04-15,1917.69,1947.24,1913.83,1930.05,5015950
2024-04-16,1930.05,1933.46,1915.56,1919.23,7930831
2024-04-17,1919.23,1958.54,1910.50,1949.80,1759194
2024-04-18,1949.80,1983.23,1949.43,1971.71,6005375
2024-04-19,1971.71,1997.78,1964.99,1988.38,5466620
2024-04-22,1988.38,2021.75,1983.54,2012.58,5439997
2024-04-23,2012.58,2050.14,2002.32,2030.28,1918802
2024-04-24,2030.28,2030.42,2019.24,2023.18,1796034
2024-04-25,2023.18,2030.62,2009.65,2021.98,6067807
2024-04-26,2021.98,2062.30,2006.31,2060.79,5551106
2024-04-29,2060.79,2068.47,2032.06,2036.73,4985456
2024-04-30,2036.73,2049.45,1992.43,2001.38,4236524
2024-05-01,2001.38,2015.20,1995.38,2007.39,7217725
2024-05-02,2007.39,2021.60,2007.04,2009.47,3793031
2024-05-03,2009.47,2021.95,1971.58,1978.92,1887180
2024-05-06,1978.92,2004.52,1966.25,1992.94,1975464
2024-05-07,1992.94,1997.56,1960.02,1975.27,1792436
2024-05-08,1975.27,2017.68,1958.71,1998.71,7432045
2024-05-09,1998.71,2004.87,1972.40,1981.41,1723505
2024-05-10,1981.41,1998.72,1942.21,1953.89,7418336
2024-05-13,1953.89,1969.65,1936.50,1968.54,7412687
2024-05-14,1968.54,1981.72,1943.71,1946.08,7885331
2024-05-15,1946.08,1949.56,1927.66,1929.59,3695818
2024-05-16,1929.59,1946.58,1921.39,1932.39,4660408
2024-05-17,1932.39,1948.29,1892.19,1896.24,1868337
2024-05-20,1896.24,1914.29,1855.20,1862.24,2995077
2024-05-21,1862.24,1872.42,1812.90,1830.75,6544265
2024-05-22,1830.75,1869.80,1816.21,1861.18,1355236
2024-05-23,1861.18,1887.37,1846.67,1884.98,7272478
2024-05-24,1884.98,1896.19,1858.01,1858.75,3365243
2024-05-27,1858.75,1875.47,1840.98,1844.07,3432579
2024-05-28,1844.07,1882.41,1840.60,1868.91,6294571
2024-05-29,1868.91,1886.48,1867.45,1877.43,1328884
2024-05-30,1877.43,1893.86,1868.34,1872.05,1034903
2024-05-31,1872.05,1877.52,1832.82,1836.29,2042890
2024-06-03,1836.29,1851.32,1831.17,1839.25,5481812
2024-06-04,1839.25,1856.33,1828.90,1842.24,6082085
2024-06-05,1842.24,1843.01,1810.04,1821.37,1384917
2024-06-06,1821.37,1833.52,1787.50,1798.60,6725875
2024-06-07,1798.60,1809.57,1759.98,1773.94,1907338
2024-06-10,1773.94,1808.66,1772.57,1797.80,1847664
2024-06-11,1797.80,1811.13,1780.50,1784.66,1642703
2024-06-12,1784.66,1785.34,1745.53,1758.64,1769096
2024-06-13,1758.64,1773.99,1740.23,1750.83,1747097
2024-06-14,1750.83,1757.19,1718.81,1728.59,5969285
2024-06-17,1728.59,1730.12,1683.58,1699.05,6427633
2024-06-18,1699.05,1738.18,1692.81,1727.70,5491696
2024-06-19,1727.70,1749.54,1725.87,1746.41,5641628
2024-06-20,1746.41,1772.79,1731.95,1756.72,6191619
2024-06-21,1756.72,1782.28,1752.93,1764.97,4705480
2024-06-24,1764.97,1804.68,1761.48,1791.20,1752895
2024-06-25,1791.20,1806.56,1771.60,1776.92,5472055
2024-06-26,1776.92,1785.51,1747.99,1757.84,2852468
2024-06-27,1757.84,1792.66,1743.34,1781.95,7411769
2024-06-28,1781.95,1793.22,1761.70,1761.77,4879765
2024-07-01,1761.77,1770.14,1711.08,1727.63,7752744
2024-07-02,1727.63,1740.86,1723.51,1725.67,5434594
2024-07-03,1725.67,1747.97,1722.95,1744.23,5908286
2024-07-04,1744.23,1780.57,1729.67,1769.89,5963780
2024-07-05,1769.89,1788.79,1755.25,1782.61,7089434
2024-07-08,1782.61,1793.92,1755.57,1759.01,4086020
2024-07-09,1759.01,1794.52,1745.14,1788.45,3774344
2024-07-10,1788.45,1805.11,1780.81,1781.80,2555804
2024-07-11,1781.80,1791.47,1763.30,1768.46,6426211
2024-07-12,1768.46,1791.34,1753.94,1775.49,7923677
2024-07-15,1775.49,1812.49,1760.71,1794.71,2833818
2024-07-16,1794.71,1801.12,1766.21,1769.58,2012202
2024-07-17,1769.58,1774.48,1758.04,1772.61,2663343
2024-07-18,1772.61,1809.32,1760.60,1807.84,5097072
2024-07-19,1807.84,1819.02,1775.22,1781.86,7673996
2024-07-22,1781.86,1783.62,1731.78,1748.56,6307285
2024-07-23,1748.56,1769.18,1734.38,1758.70,1033770
2024-07-24,1758.70,1769.65,1732.70,1744.29,7880360
2024-07-25,1744.29,1752.36,1731.51,1745.05,4570502
2024-07-26,1745.05,1773.84,1732.88,1757.15,4570950
2024-07-29,1757.15,1761.70,1739.52,1752.76,6377900
2024-07-30,1752.76,1755.96,1737.51,1753.64,5528035
2024-07-31,1753.64,1759.62,1718.44,1732.83,3881540
2024-08-01,1732.83,1740.99,1703.55,1717.59,2532933
2024-08-02,1717.59,1735.78,1716.63,1720.60,6756273
2024-08-05,1720.60,1723.42,1715.32,1718.63,1863939
2024-08-06,1718.63,1729.22,1702.95,1719.24,3821062
2024-08-07,1719.24,1728.68,1689.25,1699.70,7453473
2024-08-08,1699.70,1706.17,1675.30,1675.93,1563776
2024-08-09,1675.93,1713.12,1673.26,1701.88,3355216
2024-08-12,1701.88,1710.86,1673.06,1678.84,7452751
2024-08-13,1678.84,1715.97,1673.76,1700.65,1790880
2024-08-14,1700.65,1715.57,1693.79,1711.64,7159508
2024-08-15,1711.64,1749.37,1702.08,1744.67,6052510
2024-08-16,1744.67,1767.59,1742.78,1753.02,3820108
2024-08-19,1753.02,1800.91,1738.60,1784.08,1810848
2024-08-20,1784.08,1785.09,1749.42,1749.61,2938984
2024-08-21,1749.61,1766.53,1734.47,1745.61,2898816
2024-08-22,1745.61,1754.59,1733.67,1747.19,4907081
2024-08-23,1747.19,1750.09,1718.22,1726.91,2795555
2024-08-26,1726.91,1754.87,1724.79,1754.79,2361398
2024-08-27,1754.79,1761.21,1733.29,1747.73,3410344
2024-08-28,1747.73,1777.23,1747.46,1769.33,3304911
2024-08-29,1769.33,1771.62,1726.08,1735.69,2199041
2024-08-30,1735.69,1746.74,1705.26,1718.08,6433807
2024-09-02,1718.08,1735.29,1705.52,1729.78,1298284
2024-09-03,1729.78,1752.42,1720.35,1742.29,5578898
2024-09-04,1742.29,1766.32,1728.32,1761.22,7311255
2024-09-05,1761.22,1778.64,1751.59,1770.21,7795894
2024-09-06,1770.21,1770.46,1742.31,1747.30,5335893
2024-09-09,1747.30,1749.96,1731.35,1741.86,3822277
2024-09-10,1741.86,1753.85,1735.46,1740.92,1760444
2024-09-11,1740.92,1781.87,1723.63,1764.77,2509826
2024-09-12,1764.77,1768.79,1754.66,1754.68,2402602
2024-09-13,1754.68,1770.65,1745.21,1769.95,1046699
2024-09-16,1769.95,1784.81,1764.24,1783.00,4139080
2024-09-17,1783.00,1804.17,1780.82,1795.32,4684165
2024-09-18,1795.32,1817.38,1784.96,1814.11,6509540
2024-09-19,1814.11,1826.57,1811.94,1813.57,5478093
2024-09-20,1813.57,1828.78,1776.18,1778.58,1756009
2024-09-23,1778.58,1781.74,1778.56,1778.83,5230485
2024-09-24,1778.83,1780.14,1748.41,1752.45,7527491
2024-09-25,1752.45,1755.90,1714.85,1723.69,1594177
2024-09-26,1723.69,1737.04,1688.93,1698.32,1932983
2024-09-27,1698.32,1707.20,1663.38,1675.99,6058802
2024-09-30,1675.99,1688.85,1655.65,1666.85,2356036
2024-10-01,1666.85,1669.72,1659.73,1668.07,5339997
2024-10-02,1668.07,1681.56,1659.10,1671.67,1782375
2024-10-03,1671.67,1692.30,1661.19,1685.49,3423587
2024-10-04,1685.49,1692.27,1663.93,1678.71,4833381
2024-10-07,1678.71,1691.94,1659.20,1670.58,7416322
2024-10-08,1670.58,1686.48,1657.22,1670.11,4262447
2024-10-09,1670.11,1677.54,1651.62,1652.78,4268910
2024-10-10,1652.78,1698.25,1647.61,1681.55,7255920
2024-10-11,1681.55,1715.09,1674.81,1700.09,2043385
2024-10-14,1700.09,1716.57,1699.90,1715.02,5683401
2024-10-15,1715.02,1722.91,1698.96,1701.84,5042145
2024-10-16,1701.84,1706.12,1671.39,1674.36,2639947
2024-10-17,1674.36,1715.02,1667.39,1703.75,7404700
2024-10-18,1703.75,1705.24,1665.95,1678.04,5394673
2024-10-21,1678.04,1691.91,1635.85,1648.42,6981318
2024-10-22,1648.42,1675.07,1638.80,1663.59,5901695
2024-10-23,1663.59,1676.27,1645.90,1649.42,6752296
2024-10-24,1649.42,1652.16,1624.06,1636.12,3097581
2024-10-25,1636.12,1643.63,1624.86,1633.94,6033755
2024-10-28,1633.94,1672.54,1631.64,1659.31,7567297
2024-10-29,1659.31,1662.79,1647.93,1651.18,7341884
2024-10-30,1651.18,1659.32,1644.73,1651.39,4720702
2024-10-31,1651.39,1667.84,1637.77,1647.63,5252834
2024-11-01,1647.63,1677.39,1632.95,1675.14,4401715
2024-11-04,1675.14,1710.40,1663.16,1707.75,7383010
2024-11-05,1707.75,1724.33,1672.77,1677.38,1368568
2024-11-06,1677.38,1688.17,1666.30,1682.66,6235874
2024-11-07,1682.66,1689.76,1664.73,1677.42,6313102
2024-11-08,1677.42,1684.63,1659.60,1663.12,6959852
2024-11-11,1663.12,1692.58,1657.41,1684.86,3749191
2024-11-12,1684.86,1733.12,1678.61,1718.42,4495746
2024-11-13,1718.42,1745.11,1717.43,1741.98,3817199
2024-11-14,1741.98,1748.53,1694.55,1709.13,6293411
2024-11-15,1709.13,1739.95,1703.34,1725.07,2894855
2024-11-18,1725.07,1728.10,1690.67,1693.16,7094784
2024-11-19,1693.16,1708.85,1688.60,1707.62,5500209
2024-11-20,1707.62,1734.06,1702.49,1730.21,1021152
2024-11-21,1730.21,1739.90,1704.97,1719.45,1420142
2024-11-22,1719.45,1734.43,1699.45,1709.14,4842643
2024-11-25,1709.14,1720.90,1700.79,1708.80,4088911
2024-11-26,1708.80,1710.62,1678.06,1686.61,1063125
2024-11-27,1686.61,1728.20,1686.24,1715.23,7546981
2024-11-28,1715.23,1720.40,1701.39,1706.21,3723247
2024-11-29,1706.21,1714.76,1700.57,1707.27,3802747
2024-12-02,1707.27,1708.71,1692.45,1699.17,4720643
2024-12-03,1699.17,1699.52,1674.55,1690.57,3591411
2024-12-04,1690.57,1703.66,1663.34,1669.77,2860976
2024-12-05,1669.77,1673.09,1646.87,1656.92,3667801
2024-12-06,1656.92,1695.38,1643.34,1686.61,7418656
2024-12-09,1686.61,1709.11,1684.20,1707.17,5822324
2024-12-10,1707.17,1724.60,1703.09,1711.11,6804932
2024-12-11,1711.11,1721.07,1669.24,1685.03,1754169
2024-12-12,1685.03,1710.96,1679.38,1703.64,5757889
2024-12-13,1703.64,1712.58,1682.45,1686.19,5979478
2024-12-16,1686.19,1698.02,1675.99,1688.52,1608385
2024-12-17,1688.52,1727.03,1686.13,1719.47,3812589
2024-12-18,1719.47,1750.49,1704.40,1734.55,5407762
2024-12-19,1734.55,1746.52,1732.36,1746.48,4174551
2024-12-20,1746.48,1779.25,1744.61,1777.26,6044674
2024-12-23,1777.26,1789.29,1756.25,1773.00,3556359
2024-12-24,1773.00,1796.39,1768.33,1789.76,6944610
2024-12-25,1789.76,1814.50,1788.50,1806.49,5279735
2024-12-26,1806.49,1823.41,1798.47,1806.98,2732609
2024-12-27,1806.98,1827.65,1791.39,1825.20,2071331
2024-12-30,1825.20,1859.63,1815.01,1850.30,7741625
2024-12-31,1850.30,1868.44,1800.45,1816.67,4734769
2025-01-01,1816.67,1830.90,1773.15,1783.61,4415016
2025-01-02,1783.61,1798.31,1766.63,1768.09,6836121
2025-01-03,1768.09,1799.37,1750.54,1791.41,1400891
2025-01-06,1791.41,1798.81,1783.38,1792.97,3558070
2025-01-07,1792.97,1821.47,1778.91,1821.39,4866574
2025-01-08,1821.39,1824.10,1799.40,1806.96,6404881
2025-01-09,1806.96,1813.32,1794.08,1801.67,1081953
2025-01-10,1801.67,1846.62,1796.56,1833.83,7300085
2025-01-13,1833.83,1869.92,1823.45,1869.46,6792746
2025-01-14,1869.46,1894.71,1856.65,1884.59,4469046
2025-01-15,1884.59,1902.43,1868.27,1871.90,4625443
2025-01-16,1871.90,1872.84,1848.10,1855.94,7256152
2025-01-17,1855.94,1876.81,1840.11,1864.48,2877278
2025-01-20,1864.48,1871.99,1829.19,1845.73,4748438
2025-01-21,1845.73,1871.29,1844.76,1856.52,3442087
2025-01-22,1856.52,1858.95,1844.37,1852.48,1301499
2025-01-23,1852.48,1897.01,1851.40,1887.06,7491703
2025-01-24,1887.06,1899.37,1859.57,1859.93,4760567
2025-01-27,1859.93,1885.94,1854.99,1872.27,1857445
2025-01-28,1872.27,1876.48,1843.59,1854.06,3720738
2025-01-29,1854.06,1871.19,1812.56,1817.68,1015521
2025-01-30,1817.68,1830.02,1783.01,1785.21,5868789
2025-01-31,1785.21,1816.89,1783.59,1800.13,3417255
2025-02-03,1800.13,1801.94,1782.90,1784.58,4626127
2025-02-04,1784.58,1795.02,1758.31,1767.24,1957784
2025-02-05,1767.24,1783.56,1724.59,1732.95,6818231
2025-02-06,1732.95,1733.07,1723.22,1726.92,5082493
2025-02-07,1726.92,1758.03,1710.53,1757.94,6531155
2025-02-10,1757.94,1789.40,1751.44,1777.35,6418936
2025-02-11,1777.35,1812.64,1760.17,1801.52,6944086
2025-02-12,1801.52,1809.23,1771.21,1787.16,1226268
2025-02-13,1787.16,1802.26,1770.78,1786.75,3071792
2025-02-14,1786.75,1812.63,1779.19,1804.05,6487662
2025-02-17,1804.05,1853.53,1793.67,1838.52,1881070
2025-02-18,1838.52,1844.59,1815.37,1825.86,6341600
2025-02-19,1825.86,1830.83,1801.89,1818.75,7220997
2025-02-20,1818.75,1853.62,1805.85,1843.85,1394142
2025-02-21,1843.85,1853.78,1841.31,1848.42,4211939
2025-02-24,1848.42,1853.21,1809.64,1818.47,2150830
2025-02-25,1818.47,1857.27,1817.59,1843.65,4756152
2025-02-26,1843.65,1860.66,1811.16,1819.21,3865010
2025-02-27,1819.21,1863.12,1811.44,1849.09,6612044
2025-02-28,1849.09,1885.82,1848.35,1882.28,6203767
2025-03-03,1882.28,1891.55,1847.71,1863.88,4707998
2025-03-04,1863.88,1870.32,1838.54,1842.60,5339887
2025-03-05,1842.60,1849.65,1838.50,1841.45,6848222
2025-03-06,1841.45,1860.29,1835.87,1842.57,2435778
2025-03-07,1842.57,1845.62,1825.22,1836.22,3844519
2025-03-10,1836.22,1842.03,1822.17,1831.86,6141472
2025-03-11,1831.86,1840.11,1813.62,1831.01,1854489
2025-03-12,1831.01,1832.50,1797.70,1807.16,6790830
2025-03-13,1807.16,1818.75,1790.56,1798.50,6594032
2025-03-14,1798.50,1843.92,1794.41,1827.43,7271138
2025-03-17,1827.43,1846.60,1821.39,1834.60,4435922
2025-03-18,1834.60,1850.51,1831.09,1848.17,3688793
2025-03-19,1848.17,1867.15,1833.48,1853.01,2406435
2025-03-20,1853.01,1893.49,1845.96,1885.14,7079809
2025-03-21,1885.14,1896.28,1841.97,1853.03,6613761
2025-03-24,1853.03,1863.91,1831.70,1834.81,3388198
2025-03-25,1834.81,1836.01,1793.29,1809.26,7192531
2025-03-26,1809.26,1825.13,1778.81,1786.12,3532892
2025-03-27,1786.12,1809.26,1770.31,1803.33,2946212
2025-03-28,1803.33,1806.69,1774.77,1784.81,3078966
2025-03-31,1784.81,1789.10,1764.50,1768.07,3282074
2025-04-01,1768.07,1783.72,1727.35,1733.60,3308930
2025-04-02,1733.60,1735.28,1721.54,1730.53,7075972
2025-04-03,1730.53,1760.98,1713.66,1758.91,7441528
2025-04-04,1758.91,1764.26,1728.19,1731.14,3042534
2025-04-07,1731.14,1741.12,1710.75,1712.35,6945130
2025-04-08,1712.35,1714.03,1678.27,1691.38,6487757
2025-04-09,1691.38,1700.86,1642.20,1658.47,6302495
2025-04-10,1658.47,1673.98,1636.98,1649.77,4576445
2025-04-11,1649.77,1664.64,1626.96,1633.66,4308551
2025-04-14,1633.66,1642.51,1617.59,1641.52,6946569
2025-04-15,1641.52,1649.05,1599.85,1615.25,3384872
2025-04-16,1615.25,1616.19,1591.14,1593.01,5639900
2025-04-17,1593.01,1634.11,1586.17,1621.67,2907569
2025-04-18,1621.67,1634.92,1610.85,1625.69,3476711
2025-04-21,1625.69,1667.59,1617.46,1654.07,6597147
2025-04-22,1654.07,1687.82,1652.73,1684.34,3303674
2025-04-23,1684.34,1699.96,1675.34,1685.39,6996300
2025-04-24,1685.39,1695.70,1647.93,1655.77,1399955
2025-04-25,1655.77,1670.00,1631.36,1644.46,3233236
2025-04-28,1644.46,1670.93,1640.89,1667.26,2061279
2025-04-29,1667.26,1675.32,1655.82,1662.90,1901871
2025-04-30,1662.90,1700.89,1662.03,1687.04,6679968
2025-05-01,1687.04,1693.24,1654.87,1671.12,7061463
2025-05-02,1671.12,1678.33,1649.55,1661.16,4396728
