date,open,high,low,close,volume
2024-03-20,1344.80,1372.45,1341.41,1362.62,1066341
2024-03-21,1362.62,1368.94,1350.82,1357.52,2759371
2024-03-22,1357.52,1369.99,1348.01,1365.76,2167042
2024-03-25,1365.76,1378.56,1349.19,1357.26,2279614
2024-03-26,1357.26,1360.06,1339.25,1349.22,3552001
2024-03-27,1349.22,1361.73,1338.35,1357.40,6541848
2024-03-28,1357.40,1384.28,1356.03,1382.11,4618532
2024-03-29,1382.11,1394.51,1370.38,1373.94,2599345
2024-04-01,1373.94,1380.65,1356.01,1368.95,2118023
2024-04-02,1368.95,1396.16,1363.17,1383.22,6126341
2024-04-03,1383.22,1386.80,1371.18,1381.12,1577413
2024-04-04,1381.12,1401.32,1374.46,1397.71,3618006
2024-04-05,1397.71,1400.93,1380.07,1392.64,2274162
2024-04-08,1392.64,1404.60,1380.31,1389.12,1544488
2024-04-09,1389.12,1422.11,1377.01,1413.52,5095107
2024-04-10,1413.52,1424.76,1411.31,1420.58,2867329
2024-04-11,1420.58,1427.18,1408.34,1416.71,7563282
2024-04-12,1416.71,1423.68,1384.17,1391.53,6097792
2024-04-15,1391.53,1417.71,1381.43,1407.40,7653509
2024-04-16,1407.40,1432.04,1394.91,1422.30,5673590
2024-04-17,1422.30,1452.31,1415.98,1446.24,7009174
2024-04-18,1446.24,1466.90,1441.61,1452.44,4464766
2024-04-19,1452.44,1460.05,1430.08,1433.27,3330999
2024-04-22,1433.27,1444.45,1426.98,1441.58,1159991
2024-04-23,1441.58,1464.24,1439.58,1450.16,7296233
2024-04-24,1450.16,1455.93,1442.05,1453.86,5776795
2024-04-25,1453.86,1454.32,1430.99,1431.88,4328675
2024-04-26,1431.88,1460.46,1427.66,1460.19,3777607
2024-04-29,1460.19,1480.89,1458.90,1472.49,2652271
2024-04-30,1472.49,1499.44,1468.96,1498.01,4624645
2024-05-01,1498.01,1504.82,1488.31,1497.07,7504504
2024-05-02,1497.07,1500.92,1481.09,1493.38,6109049
2024-05-03,1493.38,1506.54,1485.36,1486.76,2781914
2024-05-06,1486.76,1492.62,1453.79,1460.11,1009059
2024-05-07,1460.11,1473.81,1447.37,1471.01,7031286
2024-05-08,1471.01,1484.49,1434.44,1442.88,3162885
2024-05-09,1442.88,1456.89,1404.48,1414.95,1763661
2024-05-10,1414.95,1437.58,1402.04,1430.18,2339975
2024-05-13,1430.18,1444.95,1428.41,1438.12,1560178
2024-05-14,1438.12,1443.77,1415.35,1416.49,3519584
2024-05-15,1416.49,1433.50,1408.50,1431.05,6475376
2024-05-16,1431.05,1441.96,1405.95,1418.60,1218708
2024-05-17,1418.60,1421.43,1382.83,1396.35,5247769
2024-05-20,1396.35,1396.85,1364.90,1371.39,2870739
2024-05-21,1371.39,1375.75,1341.11,1345.56,6236866
2024-05-22,1345.56,1346.46,1317.55,1328.64,3724234
2024-05-23,1328.64,1339.00,1320.26,1322.48,3959728
2024-05-24,1322.48,1346.08,1319.47,1335.09,3127353
2024-05-27,1335.09,1344.68,1327.15,1337.81,6962488
2024-05-28,1337.81,1340.99,1324.79,1324.88,1424824
2024-05-29,1324.88,1333.39,1312.39,1327.86,2263534
2024-05-30,1327.86,1344.18,1325.15,1333.12,4958843
2024-05-31,1333.12,1340.23,1311.98,1324.87,4521183
2024-06-03,1324.87,1333.46,1299.51,1311.02,2127182
2024-06-04,1311.02,1330.72,1304.35,1320.43,4945542
2024-06-05,1320.43,1346.19,1318.06,1342.07,1488796
2024-06-06,1342.07,1350.35,1331.55,1336.56,1031831
2024-06-07,1336.56,1342.40,1336.02,1340.61,5742650
2024-06-10,1340.61,1354.88,1333.21,1349.98,4090667
2024-06-11,1349.98,1360.75,1345.67,1352.74,6262750
2024-06-12,1352.74,1353.12,1318.38,1328.34,7759503
2024-06-13,1328.34,1339.65,1327.68,1338.17,3827762
2024-06-14,1338.17,1346.39,1308.34,1320.20,6676531
2024-06-17,1320.20,1339.78,1307.35,1329.42,5313781
2024-06-18,1329.42,1342.52,1305.62,1317.54,1870425
2024-06-19,1317.54,1334.28,1310.72,1329.19,4989118
2024-06-20,1329.19,1344.76,1323.07,1334.56,6107872
2024-06-21,1334.56,1338.35,1322.27,1333.46,7892298
2024-06-24,1333.46,1351.02,1327.46,1350.86,2259655
2024-06-25,1350.86,1383.04,1339.77,1377.21,5729540
2024-06-26,1377.21,1384.35,1358.74,1365.77,2725747
2024-06-27,1365.77,1371.23,1352.47,1370.36,3378646
2024-06-28,1370.36,1371.98,1357.22,1357.29,4203529
2024-07-01,1357.29,1364.01,1352.86,1359.72,7275945
2024-07-02,1359.72,1396.58,1359.57,1386.67,5675435
2024-07-03,1386.67,1389.11,1372.62,1379.49,3968825
2024-07-04,1379.49,1394.54,1367.11,1390.17,7504929
2024-07-05,1390.17,1390.24,1373.10,1378.78,3957219
2024-07-08,1378.78,1387.16,1349.76,1357.96,1836259
2024-07-09,1357.96,1376.33,1357.66,1371.22,4078880
2024-07-10,1371.22,1389.48,1369.27,1376.14,4887753
2024-07-11,1376.14,1391.30,1370.40,1391.26,1785917
2024-07-12,1391.26,1404.98,1376.62,1385.93,2939156
2024-07-15,1385.93,1392.52,1357.71,1368.33,2634898
2024-07-16,1368.33,1371.41,1337.80,1343.51,3684589
2024-07-17,1343.51,1345.39,1310.39,1319.23,6270456
2024-07-18,1319.23,1327.34,1308.04,1312.34,4174212
2024-07-19,1312.34,1320.29,1282.15,1286.39,5700250
2024-07-22,1286.39,1290.45,1261.59,1268.84,2561905
2024-07-23,1268.84,1299.72,1268.40,1293.36,2516457
2024-07-24,1293.36,1304.67,1275.18,1275.97,3378440
2024-07-25,1275.97,1285.01,1265.74,1275.73,3950774
2024-07-26,1275.73,1289.62,1271.17,1283.70,1096926
2024-07-29,1283.70,1285.11,1259.87,1271.61,1243522
2024-07-30,1271.61,1276.99,1254.72,1266.81,1575826
2024-07-31,1266.81,1278.95,1235.52,1244.66,7521745
2024-08-01,1244.66,1245.34,1224.95,1231.07,2885148
2024-08-02,1231.07,1254.78,1223.61,1250.77,1154683
2024-08-05,1250.77,1261.23,1239.65,1250.09,2627011
2024-08-06,1250.09,1255.57,1224.99,1236.99,1680610
2024-08-07,1236.99,1241.68,1231.69,1239.83,3255441
2024-08-08,1239.83,1243.60,1232.16,1238.54,5389640
2024-08-09,1238.54,1265.95,1227.28,1260.02,4687611
2024-08-12,1260.02,1267.30,1246.50,1255.93,7051693
2024-08-13,1255.93,1267.01,1245.63,1264.40,7640277
2024-08-14,1264.40,1274.54,1255.67,1256.78,3352017
2024-08-15,1256.78,1258.08,1227.61,1235.32,6185808
2024-08-16,1235.32,1252.93,1232.82,1245.34,3231158
2024-08-19,1245.34,1267.22,1239.61,1256.63,2874673
2024-08-20,1256.63,1265.42,1247.55,1262.21,4531427
2024-08-21,1262.21,1277.93,1249.80,1267.83,7793879
2024-08-22,1267.83,1289.93,1264.02,1284.01,5500622
2024-08-23,1284.01,1286.91,1271.61,1282.13,7899412
2024-08-26,1282.13,1292.74,1269.75,1280.25,4172168
2024-08-27,1280.25,1284.92,1258.32,1267.75,2314381
2024-08-28,1267.75,1270.39,1245.01,1248.03,4302053
2024-08-29,1248.03,1275.03,1236.95,1270.61,5685654
2024-08-30,1270.61,1305.62,1270.41,1294.82,3159655
2024-09-02,1294.82,1320.71,1291.66,1310.39,7130385
2024-09-03,1310.39,1336.53,1307.09,1327.18,6338914
2024-09-04,1327.18,1361.34,1322.49,1350.84,1058436
2024-09-05,1350.84,1376.68,1340.64,1374.16,5021265
2024-09-06,1374.16,1378.18,1336.21,1346.68,5177948
2024-09-09,1346.68,1385.94,1333.55,1373.50,1210924
2024-09-10,1373.50,1377.39,1367.07,1369.06,5759141
2024-09-11,1369.06,1401.83,1360.39,1390.90,5892218
2024-09-12,1390.90,1416.83,1385.55,1414.32,5403482
2024-09-13,1414.32,1430.10,1411.20,1421.20,6662261
2024-09-16,1421.20,1430.39,1397.55,1409.66,1175825
2024-09-17,1409.66,1409.77,1382.58,1390.37,7258017
2024-09-18,1390.37,1417.72,1380.41,1413.22,2813267
2024-09-19,1413.22,1415.07,1387.70,1389.70,5394311
2024-09-20,1389.70,1423.33,1387.34,1411.45,6163919
2024-09-23,1411.45,1424.05,1403.30,1411.40,2777317
2024-09-24,1411.40,1412.86,1404.08,1406.58,1322566
2024-09-25,1406.58,1418.99,1403.70,1410.75,6335010
2024-09-26,1410.75,1444.95,1403.32,1438.91,1829807
2024-09-27,1438.91,1450.14,1416.62,1418.34,6238625
2024-09-30,1418.34,1427.32,1396.79,1404.59,4889987
2024-10-01,1404.59,1408.45,1390.80,1399.38,6176214
2024-10-02,1399.38,1403.57,1387.14,1403.26,5557052
2024-10-03,1403.26,1424.25,1394.68,1421.87,6117592
2024-10-04,1421.87,1435.76,1414.04,1415.14,7480374
2024-10-07,1415.14,1435.81,1404.48,1426.09,2949836
2024-10-08,1426.09,1431.18,1399.27,1407.05,1464072
2024-10-09,1407.05,1410.71,1382.39,1393.66,4861657
2024-10-10,1393.66,1396.71,1369.62,1373.86,2527854
2024-10-11,1373.86,1381.31,1373.67,1374.61,2951726
2024-10-14,1374.61,1395.56,1369.15,1386.73,1952311
2024-10-15,1386.73,1403.47,1383.07,1398.26,2066998
2024-10-16,1398.26,1408.91,1371.04,1375.21,4682897
2024-10-17,1375.21,1397.91,1363.82,1389.31,6010822
2024-10-18,1389.31,1402.20,1375.96,1379.97,6456002
2024-10-21,1379.97,1408.59,1371.31,1406.80,1020835
2024-10-22,1406.80,1417.65,1402.40,1413.03,2079478
2024-10-23,1413.03,1439.84,1400.21,1435.22,6167901
2024-10-24,1435.22,1464.36,1425.27,1455.50,4305729
2024-10-25,1455.50,1456.20,1431.44,1442.44,3814780
2024-10-28,1442.44,1451.80,1422.29,1434.77,7301097
2024-10-29,1434.77,1446.43,1403.18,1410.07,5747216
2024-10-30,1410.07,1422.21,1397.82,1414.28,7707517
2024-10-31,1414.28,1423.49,1387.85,1398.66,5230956
2024-11-01,1398.66,1435.65,1398.16,1426.58,6619726
2024-11-04,1426.58,1438.05,1406.45,1408.98,6361763
2024-11-05,1408.98,1409.55,1383.42,1389.76,1288026
2024-11-06,1389.76,1413.20,1377.02,1399.79,4054805
2024-11-07,1399.79,1404.73,1385.81,1390.94,6014542
2024-11-08,1390.94,1421.18,1388.88,1414.01,3841596
2024-11-11,1414.01,1423.92,1394.90,1403.19,6503355
2024-11-12,1403.19,1408.75,1395.68,1401.75,3003818
2024-11-13,1401.75,1437.48,1396.04,1426.08,3223363
2024-11-14,1426.08,1444.88,1417.06,1431.95,3758590
2024-11-15,1431.95,1439.81,1413.04,1420.44,7098120
2024-11-18,1420.44,1445.58,1414.07,1433.62,4732497
2024-11-19,1433.62,1451.62,1426.21,1445.78,7080226
2024-11-20,1445.78,1456.33,1437.14,1445.82,4899377
2024-11-21,1445.82,1459.32,1437.64,1458.92,3661310
2024-11-22,1458.92,1477.78,1458.86,1469.94,3170548
2024-11-25,1469.94,1474.53,1463.20,1467.63,5952112
2024-11-26,1467.63,1468.40,1463.36,1467.18,6250045
2024-11-27,1467.18,1492.70,1463.83,1485.83,5914666
2024-11-28,1485.83,1498.37,1463.17,1463.57,5421344
2024-11-29,1463.57,1476.06,1447.29,1453.10,1435922
2024-12-02,1453.10,1461.76,1441.45,1458.56,7532076
2024-12-03,1458.56,1462.32,1448.45,1454.69,7748445
2024-12-04,1454.69,1459.18,1452.57,1456.65,7581640
2024-12-05,1456.65,1458.53,1448.81,1457.01,7089385
2024-12-06,1457.01,1464.13,1423.86,1431.18,3980099
2024-12-09,1431.18,1438.73,1417.84,1429.55,5620921
2024-12-10,1429.55,1432.67,1408.31,1422.32,4187075
2024-12-11,1422.32,1461.57,1408.82,1448.09,2746023
2024-12-12,1448.09,1453.62,1416.28,1420.50,4194573
2024-12-13,1420.50,1422.16,1397.40,1401.74,1108240
2024-12-16,1401.74,1417.84,1400.94,1415.42,4258945
2024-12-17,1415.42,1424.03,1380.18,1393.58,6793286
2024-12-18,1393.58,1420.06,1387.93,1417.57,7766210
2024-12-19,1417.57,1450.41,1405.98,1437.60,5047912
2024-12-20,1437.60,1447.07,1425.15,1439.01,6351274
2024-12-23,1439.01,1456.24,1429.64,1452.30,2410388
2024-12-24,1452.30,1488.37,1450.31,1475.72,4292456
2024-12-25,1475.72,1498.54,1474.08,1488.10,6909892
2024-12-26,1488.10,1495.92,1474.01,1494.38,2291690
2024-12-27,1494.38,1507.37,1483.47,1505.90,6771450
2024-12-30,1505.90,1509.72,1499.11,1508.54,2812028
2024-12-31,1508.54,1551.85,1498.56,1538.44,5660652
2025-01-01,1538.44,1551.83,1515.41,1528.36,6336569
2025-01-02,1528.36,1534.12,1493.97,1503.06,5826230
2025-01-03,1503.06,1529.87,1500.73,1522.17,5999209
2025-01-06,1522.17,1531.61,1510.86,1518.81,3748139
2025-01-07,1518.81,1530.32,1504.86,1515.45,1819913
2025-01-08,1515.45,1519.05,1504.75,1512.67,7246135
2025-01-09,1512.67,1532.87,1505.10,1518.56,6818514
2025-01-10,1518.56,1522.89,1491.53,1505.52,1876620
2025-01-13,1505.52,1523.28,1497.06,1522.74,4051816
2025-01-14,1522.74,1539.55,1519.21,1534.89,1634017
2025-01-15,1534.89,1543.42,1520.90,1538.72,6341967
2025-01-16,1538.72,1582.97,1524.93,1568.85,1436910
2025-01-17,1568.85,1570.00,1534.98,1549.82,1565493
2025-01-20,1549.82,1558.62,1541.63,1547.57,6119325
2025-01-21,1547.57,1553.48,1525.06,1525.74,4030695
2025-01-22,1525.74,1528.44,1512.32,1514.93,3874824
2025-01-23,1514.93,1519.32,1482.00,1485.90,6932709
2025-01-24,1485.90,1515.51,1472.64,1502.27,6263628
2025-01-27,1502.27,1503.77,1489.78,1502.35,5747572
2025-01-28,1502.35,1502.56,1474.91,1476.28,2015901
2025-01-29,1476.28,1494.09,1462.19,1480.23,1386700
2025-01-30,1480.23,1502.48,1474.11,1498.64,5520173
2025-01-31,1498.64,1510.69,1481.55,1489.51,4816819
2025-02-03,1489.51,1526.79,1480.96,1513.67,3881800
2025-02-04,1513.67,1523.56,1481.76,1495.50,7608241
2025-02-05,1495.50,1507.94,1481.73,1505.08,6288815
2025-02-06,1505.08,1517.99,1475.22,1488.16,3622198
2025-02-07,1488.16,1512.18,1484.61,1504.87,3056959
2025-02-10,1504.87,1505.84,1498.19,1503.75,3895070
2025-02-11,1503.75,1536.40,1499.66,1525.86,2153860
2025-02-12,1525.86,1535.07,1515.05,1521.47,7301583
2025-02-13,1521.47,1533.69,1515.20,1525.31,2781359
2025-02-14,1525.31,1560.19,1524.57,1553.20,5230675
2025-02-17,1553.20,1565.85,1542.73,1544.64,6099570
2025-02-18,1544.64,1545.21,1518.65,1528.45,2013609
2025-02-19,1528.45,1558.36,1513.18,1549.30,3743232
2025-02-20,1549.30,1549.52,1516.71,1524.65,1081406
2025-02-21,1524.65,1556.00,1512.26,1550.31,6772334
2025-02-24,1550.31,1571.60,1548.81,1560.91,4709233
2025-02-25,1560.91,1578.56,1556.71,1564.35,2420576
2025-02-26,1564.35,1590.58,1557.20,1578.44,5360790
2025-02-27,1578.44,1588.35,1565.97,1573.47,3257698
2025-02-28,1573.47,1597.40,1568.80,1595.01,2096198
2025-03-03,1595.01,1625.08,1586.68,1621.08,3412906
2025-03-04,1621.08,1659.38,1615.02,1649.07,6606932
2025-03-05,1649.07,1655.92,1620.57,1628.51,1976962
2025-03-06,1628.51,1644.16,1628.28,1641.29,7958674
2025-03-07,1641.29,1650.19,1624.38,1626.14,4111663
2025-03-10,1626.14,1626.40,1595.41,1600.05,3608579
2025-03-11,1600.05,1624.49,1584.15,1617.60,7459646
2025-03-12,1617.60,1662.52,1613.59,1648.22,2519332
2025-03-13,1648.22,1684.22,1632.91,1680.62,4302062
2025-03-14,1680.62,1690.98,1657.24,1660.18,7522638
2025-03-17,1660.18,1673.60,1644.48,1666.66,4498996
2025-03-18,1666.66,1679.06,1652.16,1677.50,1383394
2025-03-19,1677.50,1694.35,1670.24,1678.93,3666457
2025-03-20,1678.93,1713.39,1668.97,1702.86,3370194
2025-03-21,1702.86,1708.74,1678.01,1688.35,3835196
2025-03-24,1688.35,1726.39,1681.95,1713.38,4478220
2025-03-25,1713.38,1714.34,1663.14,1679.11,6250933
2025-03-26,1679.11,1682.08,1662.13,1670.11,3568436
2025-03-27,1670.11,1676.85,1660.91,1669.97,6350739
2025-03-28,1669.97,1684.95,1628.47,1639.10,5322806
2025-03-31,1639.10,1670.58,1629.82,1669.68,1892624
2025-04-01,1669.68,1709.03,1657.85,1702.25,6735776
2025-04-02,1702.25,1716.89,1675.62,1683.87,3761027
2025-04-03,1683.87,1693.04,1651.35,1660.90,4515431
2025-04-04,1660.90,1663.57,1637.54,1648.69,2139677
2025-04-07,1648.69,1649.96,1612.15,1623.08,4021762
2025-04-08,1623.08,1626.45,1594.07,1598.52,3667836
2025-04-09,1598.52,1628.17,1597.81,1621.42,7255549
2025-04-10,1621.42,1648.79,1609.64,1638.70,4722866
2025-04-11,1638.70,1639.17,1605.71,1620.02,6344885
2025-04-14,1620.02,1623.09,1615.56,1619.20,4616001
2025-04-15,1619.20,1646.80,1606.33,1641.48,7081687
2025-04-16,1641.48,1674.06,1631.31,1657.65,5736056
2025-04-17,1657.65,1661.77,1640.63,1646.70,4708559
2025-04-18,1646.70,1684.80,1639.75,1675.99,7383266
2025-04-21,1675.99,1682.79,1647.75,1650.73,5173805
2025-04-22,1650.73,1677.81,1636.79,1664.08,7194023
2025-04-23,1664.08,1684.68,1659.72,1672.28,3187372
2025-04-24,1672.28,1682.72,1657.41,1658.88,2571009
2025-04-25,1658.88,1689.98,1651.45,1679.60,5448460
2025-04-28,1679.60,1693.99,1651.11,1652.25,5947079
2025-04-29,1652.25,1662.49,1650.40,1652.68,2315215
2025-04-30,1652.68,1654.14,1612.33,1626.35,1712772
2025-05-01,1626.35,1626.71,1611.15,1626.54,7466809
2025-05-02,1626.54,1639.45,1612.01,1614.39,1366704
