date,open,high,low,close,volume
2023-11-10,442.61,442.96,438.47,441.66,7026568
2023-11-13,441.66,447.00,438.95,446.41,4962553
2023-11-14,446.41,454.33,444.14,453.46,2140963
2023-11-15,453.46,457.57,449.03,450.17,7883434
2023-11-16,450.17,450.71,449.23,449.70,2379277
2023-11-17,449.70,460.93,446.97,458.07,1368165
2023-11-20,458.07,460.59,449.83,450.41,5811623
2023-11-21,450.41,455.97,446.97,454.00,4254383
2023-11-22,454.00,458.51,451.15,453.65,6135391
2023-11-23,453.65,454.09,449.38,453.05,7142824
2023-11-24,453.05,457.12,445.61,448.05,5334878
2023-11-27,448.05,450.28,439.98,442.77,3840995
2023-11-28,442.77,448.43,441.25,446.01,5866928
2023-11-29,446.01,452.88,445.35,449.10,6250632
2023-11-30,449.10,449.78,440.15,443.28,3643611
2023-12-01,443.28,447.67,434.88,436.47,3804888
2023-12-04,436.47,437.23,429.53,432.32,2919736
2023-12-05,432.32,433.98,430.01,431.85,1992298
2023-12-06,431.85,432.90,426.34,428.19,3753583
2023-12-07,428.19,430.53,425.56,428.20,3898624
2023-12-08,428.20,428.70,425.95,426.18,4678692
2023-12-11,426.18,434.72,425.36,433.23,3969922
2023-12-12,433.23,437.20,429.62,429.77,6680177
2023-12-13,429.77,436.04,427.41,433.09,3532164
2023-12-14,433.09,440.63,430.06,438.26,6115141
2023-12-15,438.26,442.58,438.25,439.23,5222903
2023-12-18,439.23,446.10,438.72,442.68,3094199
2023-12-19,442.68,443.22,436.79,439.51,2026321
2023-12-20,439.51,443.76,436.08,436.64,2936244
2023-12-21,436.64,442.03,433.79,441.57,2838808
2023-12-22,441.57,443.02,432.27,434.52,3304260
2023-12-25,434.52,434.94,425.96,429.39,1974895
2023-12-26,429.39,437.47,425.62,436.25,4594169
2023-12-27,436.25,443.35,431.93,439.97,1510404
2023-12-28,439.97,442.81,429.27,431.55,2248606
2023-12-29,431.55,434.82,423.50,426.90,1371650
2024-01-01,426.90,428.99,416.87,420.09,3212755
2024-01-02,420.09,421.89,412.48,413.66,1483618
2024-01-03,413.66,416.17,410.65,410.69,4328071
2024-01-04,410.69,411.74,407.98,410.56,7858990
2024-01-05,410.56,411.62,405.74,407.90,6645546
2024-01-08,407.90,414.56,404.25,414.12,4287337
2024-01-09,414.12,416.95,403.21,406.47,6341282
2024-01-10,406.47,418.34,404.39,414.25,1789082
2024-01-11,414.25,421.58,413.28,418.87,3699933
2024-01-12,418.87,419.98,415.79,418.05,2233996
2024-01-15,418.05,427.08,414.52,425.74,5833215
2024-01-16,425.74,428.26,421.59,423.11,6705004
2024-01-17,423.11,434.19,418.90,431.22,1865717
2024-01-18,431.22,431.94,423.87,427.48,4938549
2024-01-19,427.48,431.10,426.99,429.98,3053080
2024-01-22,429.98,430.27,420.49,423.72,1626645
2024-01-23,423.72,427.13,421.53,423.19,5987588
2024-01-24,423.19,424.47,418.53,418.93,5087351
2024-01-25,418.93,421.01,416.79,417.97,5391202
2024-01-26,417.97,423.61,415.66,422.90,5486023
2024-01-29,422.90,423.00,416.26,418.63,7614377
2024-01-30,418.63,419.62,409.65,413.44,7899911
2024-01-31,413.44,416.67,403.29,406.35,4209573
2024-02-01,406.35,408.22,405.39,405.75,6532372
2024-02-02,405.75,408.47,401.34,403.96,5041125
2024-02-05,403.96,404.60,394.61,396.82,6010768
2024-02-06,396.82,400.59,394.57,396.15,5502241
2024-02-07,396.15,396.44,388.00,391.66,2990491
2024-02-08,391.66,392.60,387.19,387.81,3514864
2024-02-09,387.81,391.88,387.20,391.42,2601722
2024-02-12,391.42,394.51,380.43,383.70,2109436
2024-02-13,383.70,385.27,379.07,382.07,6289140
2024-02-14,382.07,390.76,380.66,389.20,5778237
2024-02-15,389.20,394.24,388.33,393.88,6904120
2024-02-16,393.88,395.20,392.45,392.53,2001997
2024-02-19,392.53,395.83,387.40,390.82,6606154
2024-02-20,390.82,394.17,387.42,392.82,4783677
2024-02-21,392.82,396.04,387.59,390.23,5290705
2024-02-22,390.23,392.61,385.03,386.62,3098829
2024-02-23,386.62,391.10,383.66,387.94,6713573
2024-02-26,387.94,398.94,387.19,395.30,3498189
2024-02-27,395.30,398.74,392.84,393.28,6749640
2024-02-28,393.28,397.13,392.89,395.13,7531007
2024-02-29,395.13,397.10,387.54,388.31,1191914
2024-03-01,388.31,397.55,387.98,395.29,3324604
2024-03-04,395.29,395.59,387.90,388.05,3236225
2024-03-05,388.05,388.95,383.76,383.80,2677638
2024-03-06,383.80,387.07,380.36,383.86,5232936
2024-03-07,383.86,386.42,383.48,384.12,5772248
2024-03-08,384.12,385.99,377.19,380.83,5920373
2024-03-11,380.83,382.65,375.22,376.65,3628967
2024-03-12,376.65,379.39,370.03,372.44,1711911
2024-03-13,372.44,382.92,368.89,379.42,6538759
2024-03-14,379.42,388.09,377.65,384.72,6925150
2024-03-15,384.72,385.55,373.90,377.61,2576173
2024-03-18,377.61,380.80,374.92,377.57,5252606
2024-03-19,377.57,377.71,368.39,372.03,6916077
2024-03-20,372.03,375.24,371.08,373.55,6223411
2024-03-21,373.55,377.01,366.56,367.77,5970446
2024-03-22,367.77,374.39,366.96,373.35,1729618
2024-03-25,373.35,373.96,371.19,372.59,4490522
2024-03-26,372.59,375.34,371.33,372.83,3090831
2024-03-27,372.83,374.69,370.17,374.01,1236536
2024-03-28,374.01,381.91,370.33,378.90,6137135
2024-03-29,378.90,384.22,377.85,384.04,6058688
2024-04-01,384.04,386.73,374.16,376.89,1694531
2024-04-02,376.89,379.93,372.56,373.19,6733317
2024-04-03,373.19,373.35,370.97,372.67,1559666
2024-04-04,372.67,381.14,372.33,380.04,7361315
2024-04-05,380.04,388.45,378.02,387.13,1114458
2024-04-08,387.13,389.68,386.02,387.74,3409044
2024-04-09,387.74,390.24,384.64,386.82,6390102
2024-04-10,386.82,390.13,381.68,381.71,5584368
2024-04-11,381.71,382.86,379.36,382.40,2940154
2024-04-12,382.40,383.27,376.91,379.54,5718021
2024-04-15,379.54,382.50,373.62,375.96,4657792
2024-04-16,375.96,381.42,374.22,378.22,3727153
2024-04-17,378.22,379.59,376.78,376.92,6801553
2024-04-18,376.92,382.60,374.50,380.78,1904937
2024-04-19,380.78,383.83,376.72,379.58,2407284
2024-04-22,379.58,385.30,378.91,384.25,6962030
2024-04-23,384.25,387.28,382.22,385.57,5863492
2024-04-24,385.57,389.33,384.78,389.16,5033915
2024-04-25,389.16,393.17,387.16,391.60,1158857
2024-04-26,391.60,395.38,382.56,386.08,2261369
2024-04-29,386.08,392.88,385.63,391.82,6894758
2024-04-30,391.82,394.58,387.81,388.76,5034253
2024-05-01,388.76,394.92,385.72,393.97,4847404
2024-05-02,393.97,393.99,382.82,386.18,5580187
2024-05-03,386.18,386.43,378.05,379.11,5680341
2024-05-06,379.11,382.26,370.57,371.88,2792631
2024-05-07,371.88,374.03,369.74,373.23,3713824
2024-05-08,373.23,375.78,372.27,373.23,3986227
2024-05-09,373.23,375.54,371.92,373.01,5507766
2024-05-10,373.01,378.45,371.32,377.50,2874129
2024-05-13,377.50,385.21,374.22,383.45,6429735
2024-05-14,383.45,385.91,381.32,382.22,6524988
2024-05-15,382.22,387.39,381.55,386.88,1508597
2024-05-16,386.88,387.68,384.91,384.95,7755892
2024-05-17,384.95,394.91,381.49,391.27,7359751
2024-05-20,391.27,392.59,387.77,387.97,5761373
2024-05-21,387.97,394.22,386.71,394.10,4298978
2024-05-22,394.10,398.03,392.82,396.21,1797495
2024-05-23,396.21,403.01,395.25,400.75,7061603
2024-05-24,400.75,401.32,391.43,393.14,2503198
2024-05-27,393.14,394.04,386.19,387.22,4788279
2024-05-28,387.22,388.58,382.49,384.64,4294990
2024-05-29,384.64,388.64,383.24,388.20,5383370
2024-05-30,388.20,390.81,378.70,381.09,7676887
2024-05-31,381.09,387.88,378.09,385.44,2599811
2024-06-03,385.44,386.66,380.00,380.24,1299312
2024-06-04,380.24,383.47,371.59,372.93,7070156
2024-06-05,372.93,373.02,364.46,366.39,2799186
2024-06-06,366.39,372.15,366.27,370.08,4424364
2024-06-07,370.08,372.40,361.97,364.62,1966552
2024-06-10,364.62,371.14,364.56,368.19,4934024
2024-06-11,368.19,368.71,358.74,361.40,2299645
2024-06-12,361.40,370.61,358.93,367.98,1648254
2024-06-13,367.98,377.25,367.35,373.76,3673087
2024-06-14,373.76,381.74,371.36,379.93,7745786
2024-06-17,379.93,381.50,376.37,378.61,4798381
2024-06-18,378.61,385.72,375.42,382.99,5371419
2024-06-19,382.99,385.69,379.17,382.25,7296201
2024-06-20,382.25,384.53,375.82,376.08,6487826
2024-06-21,376.08,381.89,375.50,380.24,3250449
2024-06-24,380.24,381.94,372.87,374.93,3050335
2024-06-25,374.93,377.76,372.25,374.64,4258228
2024-06-26,374.64,374.67,367.07,370.07,3009569
2024-06-27,370.07,371.78,364.67,368.16,2421262
2024-06-28,368.16,371.70,361.50,364.14,4901765
2024-07-01,364.14,371.64,360.87,370.60,4174271
2024-07-02,370.60,371.98,362.08,364.56,4784852
2024-07-03,364.56,371.11,363.65,368.43,4246127
2024-07-04,368.43,371.75,367.70,371.56,4319678
2024-07-05,371.56,375.13,369.65,372.79,7671767
2024-07-08,372.79,376.36,370.37,373.02,2914981
2024-07-09,373.02,374.01,370.95,373.17,3336934
2024-07-10,373.17,374.77,365.70,365.99,3652442
2024-07-11,365.99,368.82,357.56,358.81,6311931
2024-07-12,358.81,362.23,354.80,356.92,2003376
2024-07-15,356.92,360.00,349.23,352.09,6197821
2024-07-16,352.09,354.01,346.02,346.50,4843241
2024-07-17,346.50,350.31,343.44,350.19,1781024
2024-07-18,350.19,358.28,349.69,354.92,2507419
2024-07-19,354.92,362.19,352.79,359.95,4967994
2024-07-22,359.95,361.27,354.07,356.31,6502920
2024-07-23,356.31,360.29,355.98,359.56,6164718
2024-07-24,359.56,362.20,355.55,357.20,7725729
2024-07-25,357.20,363.51,356.27,363.18,5845014
2024-07-26,363.18,370.47,360.22,367.05,1463999
2024-07-29,367.05,368.06,357.92,360.47,3123065
2024-07-30,360.47,363.38,353.54,354.93,3319224
2024-07-31,354.93,362.43,353.49,360.12,7681217
2024-08-01,360.12,361.82,358.00,361.47,2125854
2024-08-02,361.47,366.94,358.75,366.50,2166238
2024-08-05,366.50,367.23,364.26,367.10,1263324
2024-08-06,367.10,370.39,366.82,368.76,6261211
2024-08-07,368.76,372.81,368.23,372.15,6333943
2024-08-08,372.15,372.59,367.36,367.40,5855527
2024-08-09,367.40,369.38,361.37,364.52,7736579
2024-08-12,364.52,365.94,358.02,361.45,5114084
2024-08-13,361.45,362.89,360.77,362.27,1409185
2024-08-14,362.27,366.97,361.59,366.11,3101047
2024-08-15,366.11,369.53,359.02,360.19,5259900
2024-08-16,360.19,360.62,352.45,354.39,1195294
2024-08-19,354.39,354.61,349.77,350.04,4415821
2024-08-20,350.04,350.71,342.22,345.59,7277177
2024-08-21,345.59,352.30,343.34,350.15,3632125
2024-08-22,350.15,356.21,347.57,353.04,7146270
2024-08-23,353.04,358.60,349.64,357.19,1295884
2024-08-26,357.19,358.89,351.97,354.96,7581160
2024-08-27,354.96,355.30,346.96,349.79,7635098
2024-08-28,349.79,352.18,344.81,347.32,4604754
2024-08-29,347.32,351.15,346.69,350.42,5167355
2024-08-30,350.42,354.15,348.20,354.02,3870862
2024-09-02,354.02,354.36,349.76,350.57,3170877
2024-09-03,350.57,351.02,347.09,348.59,7041643
2024-09-04,348.59,351.15,346.44,348.15,6361846
2024-09-05,348.15,353.41,347.49,351.11,7867013
2024-09-06,351.11,358.12,351.09,354.96,3169070
2024-09-09,354.96,360.90,352.90,357.69,2728441
2024-09-10,357.69,360.36,349.39,350.95,5688579
2024-09-11,350.95,353.82,348.32,353.55,1216816
2024-09-12,353.55,355.32,352.00,354.24,3981548
2024-09-13,354.24,363.63,352.75,360.76,3000846
2024-09-16,360.76,361.25,352.64,355.54,4159579
2024-09-17,355.54,356.70,352.85,352.87,4094477
2024-09-18,352.87,356.14,350.97,352.92,2188335
2024-09-19,352.92,355.02,345.85,346.67,7568300
2024-09-20,346.67,348.71,337.19,340.23,1286414
2024-09-23,340.23,344.17,338.93,343.22,3775975
2024-09-24,343.22,351.18,340.70,348.37,6416119
2024-09-25,348.37,353.66,345.10,352.42,6930447
2024-09-26,352.42,358.73,351.86,356.57,1645840
2024-09-27,356.57,363.45,355.63,361.96,7225777
2024-09-30,361.96,364.99,353.28,354.87,5284485
2024-10-01,354.87,356.18,352.31,354.54,3943960
2024-10-02,354.54,360.00,352.77,359.40,1209191
2024-10-03,359.40,367.42,358.07,364.76,2143855
2024-10-04,364.76,366.21,362.44,362.73,7722522
2024-10-07,362.73,372.11,360.59,368.44,7003070
2024-10-08,368.44,370.41,368.13,369.45,2657328
2024-10-09,369.45,371.75,363.74,363.98,5162546
2024-10-10,363.98,369.60,360.87,366.04,7227024
2024-10-11,366.04,371.65,363.27,369.46,4200454
2024-10-14,369.46,370.88,362.04,363.46,3424776
2024-10-15,363.46,367.24,360.77,365.57,3567242
2024-10-16,365.57,369.12,362.06,369.02,7914778
2024-10-17,369.02,371.81,367.56,370.11,7776719
2024-10-18,370.11,374.13,367.44,370.79,5920664
2024-10-21,370.79,376.75,369.56,375.78,1562851
2024-10-22,375.78,379.49,372.41,377.80,5567239
2024-10-23,377.80,381.19,374.57,376.95,7893060
2024-10-24,376.95,381.82,375.91,378.38,5770613
2024-10-25,378.38,381.35,368.99,372.25,3252268
2024-10-28,372.25,373.73,368.48,370.49,4331892
2024-10-29,370.49,376.19,367.97,374.41,4800549
2024-10-30,374.41,378.39,370.91,375.16,3220211
2024-10-31,375.16,381.70,372.65,379.95,1694810
2024-11-01,379.95,385.81,377.22,384.80,4614726
2024-11-04,384.80,389.06,384.00,387.12,6856247
2024-11-05,387.12,389.38,384.04,388.53,1515468
2024-11-06,388.53,393.99,387.11,393.25,2046302
2024-11-07,393.25,393.48,384.10,387.23,1592798
2024-11-08,387.23,390.69,382.93,385.92,1472043
2024-11-11,385.92,389.71,375.65,379.40,5133209
2024-11-12,379.40,381.31,374.24,374.61,4600431
2024-11-13,374.61,374.66,368.09,369.76,2923022
2024-11-14,369.76,372.18,359.61,362.54,1572057
2024-11-15,362.54,365.84,360.83,362.86,3463690
2024-11-18,362.86,369.90,360.98,368.09,7298338
2024-11-19,368.09,370.01,364.88,366.28,3346818
2024-11-20,366.28,375.65,364.01,372.22,5952413
2024-11-21,372.22,375.84,371.19,372.74,3883406
2024-11-22,372.74,373.80,371.48,372.05,3126404
2024-11-25,372.05,374.63,369.72,371.85,7086849
2024-11-26,371.85,374.69,368.96,371.53,1652039
2024-11-27,371.53,374.34,369.34,373.58,6497628
2024-11-28,373.58,377.13,370.00,371.18,3874355
2024-11-29,371.18,373.07,369.79,372.27,4700145
2024-12-02,372.27,373.08,361.89,365.25,3186266
2024-12-03,365.25,371.01,363.36,367.40,3222122
2024-12-04,367.40,370.67,364.12,368.56,1640850
2024-12-05,368.56,373.35,368.32,370.72,1998794
2024-12-06,370.72,374.31,362.16,364.27,4227779
2024-12-09,364.27,372.93,364.24,369.48,3349776
2024-12-10,369.48,378.50,368.68,375.38,6539784
2024-12-11,375.38,383.86,372.86,382.64,4715891
2024-12-12,382.64,383.73,371.65,375.05,7084726
2024-12-13,375.05,377.47,374.02,376.81,2853591
2024-12-16,376.81,376.84,372.81,373.49,3970294
2024-12-17,373.49,374.03,366.66,368.85,7910187
2024-12-18,368.85,378.93,368.06,375.21,6528344
2024-12-19,375.21,379.82,373.24,376.27,2647088
2024-12-20,376.27,381.81,376.26,378.79,1333473
2024-12-23,378.79,380.26,370.22,371.65,4970572
2024-12-24,371.65,374.61,364.17,364.23,7973248
2024-12-25,364.23,366.80,355.37,358.66,1826955
2024-12-26,358.66,359.10,348.73,352.01,6962128
2024-12-27,352.01,356.66,349.13,354.08,7023586
2024-12-30,354.08,360.47,352.85,357.32,7147373
2024-12-31,357.32,364.62,354.47,361.47,7235765
2025-01-01,361.47,366.51,359.47,366.13,1498508
2025-01-02,366.13,370.46,364.64,370.29,1294438
2025-01-03,370.29,377.60,370.25,374.47,7545281
2025-01-06,374.47,380.19,372.65,379.33,7946682
2025-01-07,379.33,380.96,374.05,375.77,7115070
2025-01-08,375.77,377.17,372.57,374.48,3976759
2025-01-09,374.48,375.04,366.47,367.36,6511165
2025-01-10,367.36,372.48,364.17,371.45,4546767
2025-01-13,371.45,375.76,371.26,372.29,7297577
2025-01-14,372.29,372.75,371.19,371.59,1739692
2025-01-15,371.59,374.94,369.05,374.78,5377462
2025-01-16,374.78,375.34,371.87,373.22,5080495
2025-01-17,373.22,381.45,372.79,380.17,2018234
2025-01-20,380.17,387.38,376.78,384.60,2045409
2025-01-21,384.60,386.56,383.61,384.51,7854225
2025-01-22,384.51,394.65,381.78,391.39,2612143
2025-01-23,391.39,393.87,390.98,392.84,5527825
2025-01-24,392.84,395.41,389.56,394.53,1641632
2025-01-27,394.53,397.31,391.30,395.21,1636853
2025-01-28,395.21,399.18,391.38,396.11,4939364
2025-01-29,396.11,400.03,388.49,390.28,2321694
2025-01-30,390.28,397.48,386.56,397.20,2642304
2025-01-31,397.20,406.53,396.74,403.63,2037899
2025-02-03,403.63,404.07,398.87,399.23,5836546
2025-02-04,399.23,399.69,389.71,392.27,6218172
2025-02-05,392.27,394.04,386.97,387.74,5733865
2025-02-06,387.74,388.15,381.40,383.09,1043386
2025-02-07,383.09,384.87,381.11,383.09,3873990
2025-02-10,383.09,386.68,379.85,383.78,7570893
2025-02-11,383.78,385.26,375.82,377.18,4526527
2025-02-12,377.18,380.73,374.61,374.64,6991583
2025-02-13,374.64,377.76,367.02,367.33,5482936
2025-02-14,367.33,371.41,363.94,367.77,4966442
2025-02-17,367.77,371.44,364.07,364.91,7356461
2025-02-18,364.91,365.49,362.23,364.87,3987658
2025-02-19,364.87,368.54,362.04,367.08,1500217
2025-02-20,367.08,371.26,365.39,368.60,5932335
2025-02-21,368.60,371.83,366.05,369.68,7548489
2025-02-24,369.68,374.54,367.08,371.89,2130698
2025-02-25,371.89,374.87,364.03,367.34,7907956
2025-02-26,367.34,373.83,363.69,373.52,7929995
2025-02-27,373.52,378.45,370.89,374.95,7240837
2025-02-28,374.95,377.45,365.58,368.71,6532817
2025-03-03,368.71,377.62,368.47,374.14,3642747
2025-03-04,374.14,379.11,371.00,376.76,4756228
2025-03-05,376.76,377.18,373.37,373.80,5908944
2025-03-06,373.80,374.60,367.13,368.00,6589012
2025-03-07,368.00,377.10,367.97,375.13,3251380
2025-03-10,375.13,379.41,374.54,379.03,3655167
2025-03-11,379.03,387.24,376.99,384.48,5592533
2025-03-12,384.48,385.05,374.94,377.35,1105092
2025-03-13,377.35,380.71,371.91,375.02,7474477
2025-03-14,375.02,377.53,367.30,369.63,7748342
2025-03-17,369.63,369.95,359.91,362.58,1299104
2025-03-18,362.58,363.50,354.66,357.87,5513820
2025-03-19,357.87,358.19,347.57,351.03,4648520
2025-03-20,351.03,351.45,345.66,346.82,3358413
2025-03-21,346.82,355.74,346.78,352.63,1722473
2025-03-24,352.63,354.81,348.48,349.43,5549729
2025-03-25,349.43,350.73,347.20,347.56,4214091
2025-03-26,347.56,349.66,343.55,343.83,7173346
2025-03-27,343.83,344.95,338.26,340.25,4640058
2025-03-28,340.25,342.87,336.23,338.02,1125699
2025-03-31,338.02,344.03,336.80,342.42,7049553
2025-04-01,342.42,348.49,341.69,348.04,4531373
2025-04-02,348.04,357.37,344.84,354.63,2396793
2025-04-03,354.63,355.48,346.30,349.65,2979013
2025-04-04,349.65,352.22,349.15,350.93,5050428
2025-04-07,350.93,356.77,349.14,354.26,3476894
2025-04-08,354.26,357.71,353.15,354.12,7265957
2025-04-09,354.12,357.59,351.33,352.73,5603165
2025-04-10,352.73,352.90,349.23,349.65,5286454
2025-04-11,349.65,351.85,347.12,350.88,5548651
2025-04-14,350.88,355.77,349.56,352.67,4493264
2025-04-15,352.67,355.52,346.18,348.77,3356464
2025-04-16,348.77,350.62,346.64,350.12,5159107
2025-04-17,350.12,353.15,344.61,346.70,7492825
2025-04-18,346.70,349.90,342.45,345.88,4719999
2025-04-21,345.88,353.64,342.48,351.80,6659397
2025-04-22,351.80,354.35,347.21,348.75,1717569
2025-04-23,348.75,354.39,346.63,353.16,7102584
2025-04-24,353.16,359.43,352.44,359.37,3060239
2025-04-25,359.37,367.57,356.87,364.89,3455024
2025-04-28,364.89,369.00,361.65,368.73,2373734
2025-04-29,368.73,369.36,366.58,366.94,1407513
2025-04-30,366.94,370.58,364.01,367.62,6726322
2025-05-01,367.62,375.76,366.68,373.19,4284283
2025-05-02,373.19,375.68,367.91,370.91,7133879
2025-05-05,370.91,377.43,369.81,374.74,4532003
2025-05-06,374.74,377.83,369.80,372.79,1964373
2025-05-07,372.79,378.39,369.84,375.20,4001293
2025-05-08,375.20,376.28,365.95,368.60,7233592
2025-05-09,368.60,372.05,367.08,369.59,7253033
2025-05-12,369.59,377.93,367.80,374.25,6483712
2025-05-13,374.25,379.51,372.69,378.44,5070206
2025-05-14,378.44,387.31,378.08,384.53,5596612
2025-05-15,384.53,387.12,383.59,384.56,5498314
2025-05-16,384.56,390.69,384.05,387.28,6023918
2025-05-19,387.28,391.59,384.22,390.95,6048311
2025-05-20,390.95,398.23,389.50,397.95,5104960
2025-05-21,397.95,399.07,390.40,392.86,5167068
2025-05-22,392.86,402.05,389.77,399.83,5224175
2025-05-23,399.83,403.59,396.49,402.99,3633724
2025-05-26,402.99,411.49,399.54,408.38,7763126
2025-05-27,408.38,412.70,407.83,409.92,7226299
2025-05-28,409.92,412.92,409.73,412.36,6244391
2025-05-29,412.36,414.79,404.92,406.51,1675453
2025-05-30,406.51,408.87,405.97,407.03,6056240
2025-06-02,407.03,413.56,404.52,410.95,7769787
2025-06-03,410.95,414.83,402.65,403.34,4292881
2025-06-04,403.34,404.16,396.67,397.29,6486262
2025-06-05,397.29,399.94,396.65,398.64,3591061
2025-06-06,398.64,400.73,398.29,399.29,5638751
2025-06-09,399.29,402.26,395.52,399.76,7356331
2025-06-10,399.76,400.36,393.99,395.87,1703764
2025-06-11,395.87,403.45,395.78,403.37,7062129
2025-06-12,403.37,408.34,399.56,406.52,6574451
2025-06-13,406.52,412.36,405.36,411.59,2494948
2025-06-16,411.59,414.00,405.53,406.91,2950662
2025-06-17,406.91,415.30,405.18,414.52,4119998
2025-06-18,414.52,416.53,411.31,413.93,7467115
2025-06-19,413.93,417.23,413.01,414.08,4054971
2025-06-20,414.08,414.70,405.45,408.04,1415154
2025-06-23,408.04,409.36,397.14,401.14,7657196
2025-06-24,401.14,406.63,397.49,403.09,4111267
2025-06-25,403.09,410.91,402.03,409.67,3913373
2025-06-26,409.67,413.61,406.12,408.18,5054577
2025-06-27,408.18,416.35,405.26,416.06,2328238
2025-06-30,416.06,419.02,414.65,415.40,3834280
2025-07-01,415.40,418.31,405.74,409.69,2532983
2025-07-02,409.69,410.15,402.54,403.97,6230825
2025-07-03,403.97,411.44,400.05,407.69,2232122
2025-07-04,407.69,408.65,403.01,403.56,3940827
2025-07-07,403.56,406.18,401.77,403.60,5345758
2025-07-08,403.60,408.43,401.36,406.89,1649376
2025-07-09,406.89,410.51,402.75,405.03,1357524
2025-07-10,405.03,405.36,402.24,403.08,6020428
2025-07-11,403.08,406.32,400.54,405.38,6269922
2025-07-14,405.38,413.14,403.80,412.51,4694152
2025-07-15,412.51,415.59,412.31,413.66,1922659
2025-07-16,413.66,417.50,411.00,416.48,5340179
2025-07-17,416.48,417.85,407.16,410.59,5929762
2025-07-18,410.59,412.57,399.03,402.51,1104682
2025-07-21,402.51,407.21,401.22,403.23,2119390
2025-07-22,403.23,408.02,400.26,405.41,5780635
2025-07-23,405.41,409.32,404.72,404.76,1378303
2025-07-24,404.76,411.21,404.07,407.81,6990342
2025-07-25,407.81,419.82,404.30,415.78,5195724
2025-07-28,415.78,419.15,413.98,417.61,6853076
2025-07-29,417.61,421.24,409.73,412.00,7649851
2025-07-30,412.00,417.03,411.73,413.95,3266640
2025-07-31,413.95,417.70,410.39,410.59,6614299
2025-08-01,410.59,415.80,408.93,412.08,7960158
2025-08-04,412.08,416.85,410.98,412.89,2508262
2025-08-05,412.89,419.36,412.41,418.54,3578807
